date,slot,period,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-01-01,72,12:00-12:10,0.8026,1113.5309166666666,854.4422166666667,0.0,0.0,0.0,259.0886999999999,0.0,1200.0,1200.0
2025-01-01,73,12:10-12:20,0.8183,1097.5452333333333,853.0815833333332,0.0,0.0,0.0,244.46365000000003,0.0,1200.0,1200.0
2025-01-01,74,12:20-12:30,0.7305,1047.3283333333334,883.7624999999999,0.0,0.0,0.0,163.56583333333344,0.0,1200.0,1200.0
2025-01-01,75,12:30-12:40,0.712,1091.3220333333334,899.9666000000001,0.0,0.0,0.0,191.35543333333328,0.0,1200.0,1200.0
2025-01-01,76,12:40-12:50,0.903,1124.61315,896.2748,0.0,0.0,0.0,228.33834999999988,0.0,1200.0,1200.0
2025-01-01,77,12:50-13:00,1.1525,1113.7266666666667,876.96875,0.0,0.0,0.0,236.7579166666667,0.0,1200.0,1200.0
2025-01-01,78,13:00-13:10,1.1607,1131.8271333333334,849.6027333333333,0.0,0.0,0.0,282.2244000000002,0.0,1200.0,1200.0
2025-01-01,79,13:10-13:20,1.1437,1152.6694166666666,838.2422333333334,0.0,0.0,0.0,314.42718333333323,0.0,1200.0,1200.0
2025-01-01,80,13:20-13:30,1.1537,1139.1299999999999,840.6437500000001,0.0,0.0,0.0,298.4862499999998,0.0,1200.0,1200.0
2025-01-01,81,13:30-13:40,1.0571,1091.0875333333333,828.9307333333333,0.0,0.0,0.0,262.1568000000001,0.0,1200.0,1200.0
2025-01-01,82,13:40-13:50,1.1423,1089.9788333333333,794.9587333333334,0.0,0.0,0.0,295.02009999999996,0.0,1200.0,1200.0
2025-01-01,83,13:50-14:00,1.3627,1128.9950000000001,746.4375,0.0,0.0,0.0,382.5575000000001,0.0,1200.0,1200.0
2025-01-01,84,14:00-14:10,1.363,1122.80195,701.56515,0.0,0.0,0.0,421.2368,0.0,1200.0,1200.0
2025-01-01,85,14:10-14:20,1.3215,1103.8968833333333,676.7386,0.0,0.0,0.0,427.1582833333333,0.0,1200.0,1200.0
2025-01-01,86,14:20-14:30,1.3884,1091.4966666666667,655.7375000000001,0.0,0.0,0.0,435.7591666666666,0.0,1200.0,1200.0
2025-01-01,87,14:30-14:40,1.4736,1066.4271166666667,608.0204833333333,0.0,0.0,0.0,458.4066333333334,0.0,1200.0,1200.0
2025-01-01,88,14:40-14:50,1.2203,1032.7642333333333,571.8360666666666,0.0,0.0,0.0,460.9281666666667,0.0,1200.0,1200.0
2025-01-01,89,14:50-15:00,0.8295,1025.7816666666665,554.55625,0.0,0.0,0.0,471.22541666666655,0.0,1200.0,1200.0
2025-01-01,90,15:00-15:10,0.8782,1076.5969666666667,523.18625,0.0,0.0,0.0,553.4107166666668,0.0,1200.0,1200.0
2025-01-01,91,15:10-15:20,0.974,1103.8142833333334,476.73755,0.0,0.0,0.0,627.0767333333333,0.0,1200.0,1200.0
2025-01-01,92,15:20-15:30,0.9257,1082.2683333333332,417.5,0.0,0.0,0.0,664.7683333333332,0.0,1200.0,1200.0
2025-01-01,93,15:30-15:40,0.9368,1062.5086,348.2825,0.0,0.0,0.0,714.2260999999999,0.0,1200.0,1200.0
