date,selector,history_start,history_end,risk_index,controller,selected,combo,score,window_cost_yuan,window_emergency_kwh,initial_soc_kwh,final_soc_kwh,inventory_credit_yuan
2025-03-08,continuous,2025-02-08,2025-03-07,2,greedy,0,4,1241363.6942138602,1241137.7047343375,8074.76174736624,7885.017908030444,7552.448077192787,-225.98947952262188
2025-03-08,continuous,2025-02-08,2025-03-07,2,mpc,0,5,1238045.3444529446,1237819.354973422,8252.70659938477,7885.017908030444,7552.448077192787,-225.98947952262188
2025-03-08,continuous,2025-02-08,2025-03-07,3,greedy,0,6,1247293.0009432645,1247091.5641984642,6802.835143963851,7952.238054375766,7655.800431331436,-201.4367448002621
2025-03-08,continuous,2025-02-08,2025-03-07,3,mpc,0,7,1244351.6388057694,1244150.202060969,6890.466770034044,7952.238054375766,7655.800431331436,-201.4367448002621
2025-03-08,continuous,2025-02-08,2025-03-07,4,greedy,0,8,1238351.7797298483,1238041.4997133142,7164.5928921273,7985.465503397222,7528.852333487596,-310.28001653409956
2025-03-08,continuous,2025-02-08,2025-03-07,4,mpc,1,9,1235649.6935729494,1235339.4135564154,7283.097638137662,7985.465503397222,7528.852333487596,-310.28001653409956
2025-03-08,continuous,2025-02-08,2025-03-07,5,greedy,0,10,1244886.9195469143,1244591.8435386016,5539.787642648392,8079.736157656539,7645.497456031823,-295.0760083125285
2025-03-08,continuous,2025-02-08,2025-03-07,5,mpc,0,11,1242684.2328725434,1242389.1568642308,5593.3685522186415,8079.736157656539,7645.497456031823,-295.0760083125285
2025-03-15,same_start,2025-02-15,2025-03-14,0,greedy,0,0,1184593.1004105762,1184297.5637622832,10087.749361344226,8032.204514612841,7591.699283929583,-295.53664829313055
2025-03-15,same_start,2025-02-15,2025-03-14,0,mpc,0,1,1181105.682225539,1180810.145577246,10462.826293804694,8032.204514612841,7591.699283929583,-295.53664829313055
2025-03-15,same_start,2025-02-15,2025-03-14,1,greedy,0,2,1176039.7402633566,1175663.0332228716,9132.314154399433,8032.204514612841,7470.712656573562,-376.7070404849056
2025-03-15,same_start,2025-02-15,2025-03-14,1,mpc,0,3,1172588.7385531974,1172212.0315127124,9494.256712596336,8032.204514612841,7470.712656573562,-376.7070404849056
2025-03-15,same_start,2025-02-15,2025-03-14,2,greedy,0,4,1171333.1009439798,1170988.9347687936,7430.761757936354,8032.204514612841,7519.215681351916,-344.166175186122
2025-03-15,same_start,2025-02-15,2025-03-14,2,mpc,0,5,1168522.2547973075,1168178.0886221214,7676.497085514478,8032.204514612841,7519.215681351916,-344.166175186122
2025-03-15,same_start,2025-02-15,2025-03-14,3,greedy,0,6,1173125.5956714675,1172858.5853969357,5558.155612835073,8032.204514612841,7634.218602352006,-267.01027453184616
2025-03-15,same_start,2025-02-15,2025-03-14,3,mpc,0,7,1171078.9795184522,1170811.9692439204,5774.447194817565,8032.204514612841,7634.218602352006,-267.01027453184616
2025-03-15,same_start,2025-02-15,2025-03-14,4,greedy,0,8,1167334.5546708812,1167002.6681754787,6044.344869562487,8032.204514612841,7537.518870506216,-331.88649540264487
2025-03-15,same_start,2025-02-15,2025-03-14,4,mpc,1,9,1165689.4166508215,1165357.530155419,6270.923252418164,8032.204514612841,7537.518870506216,-331.88649540264487
2025-03-15,same_start,2025-02-15,2025-03-14,5,greedy,0,10,1168725.664592922,1168485.8399282466,3604.21971074877,8032.204514612841,7674.739476532044,-239.8246646754064
2025-03-15,same_start,2025-02-15,2025-03-14,5,mpc,0,11,1167741.681251553,1167501.8565868775,3715.013822198297,8032.204514612841,7674.739476532044,-239.8246646754064
2025-03-15,continuous,2025-02-15,2025-03-14,0,greedy,0,0,1184593.1004105764,1184297.5637622834,10087.749361344226,8032.204514612841,7591.699283929583,-295.53664829313055
2025-03-15,continuous,2025-02-15,2025-03-14,0,mpc,0,1,1181105.6822255393,1180810.1455772463,10462.826293804694,8032.204514612841,7591.699283929583,-295.53664829313055
2025-03-15,continuous,2025-02-15,2025-03-14,1,greedy,0,2,1176029.9353697759,1175674.0193184277,9132.314154399433,8001.214992607148,7470.712656573562,-355.9160513482654
2025-03-15,continuous,2025-02-15,2025-03-14,1,mpc,0,3,1172578.9336596166,1172223.0176082684,9494.256712596336,8001.214992607148,7470.712656573562,-355.9160513482654
2025-03-15,continuous,2025-02-15,2025-03-14,2,greedy,0,4,1171331.5657664866,1170990.6548901286,7430.761757936354,8027.352405172014,7519.215681351916,-340.9108763578442
2025-03-15,continuous,2025-02-15,2025-03-14,2,mpc,0,5,1168520.7196198143,1168179.8087434564,7676.497085514478,8027.352405172014,7519.215681351916,-340.9108763578442
2025-03-15,continuous,2025-02-15,2025-03-14,3,greedy,0,6,1173160.239637777,1172819.7678492286,5558.155612835072,8141.700854119523,7634.218602352006,-340.47178854832714
2025-03-15,continuous,2025-02-15,2025-03-14,3,mpc,0,7,1171113.623484762,1170773.1516962135,5774.447194817566,8141.700854119523,7634.218602352006,-340.47178854832714
2025-03-15,continuous,2025-02-15,2025-03-14,4,greedy,0,8,1167352.1896904823,1166982.9086534728,6044.344869562487,8087.942072956351,7537.518870506216,-369.28103700963896
2025-03-15,continuous,2025-02-15,2025-03-14,4,mpc,1,9,1165707.0516704225,1165337.770633413,6270.923252418163,8087.942072956351,7537.518870506216,-369.28103700963896
2025-03-15,continuous,2025-02-15,2025-03-14,5,greedy,0,10,1168789.3021224707,1168414.5359436765,3604.2197107487696,8233.338428626457,7674.739476532044,-374.7661787942351
2025-03-15,continuous,2025-02-15,2025-03-14,5,mpc,0,11,1167805.3187811014,1167430.5526023072,3715.0138221982966,8233.338428626457,7674.739476532044,-374.7661787942351
2025-03-22,same_start,2025-02-22,2025-03-21,0,greedy,0,0,1118254.9461336525,1117802.1036984802,8570.876630749884,7821.1411132986905,7135.319258420438,-452.84243517235603
2025-03-22,same_start,2025-02-22,2025-03-21,0,mpc,0,1,1114506.7976922959,1114053.9552571236,8845.546227043342,7821.1411132986905,7135.319258420438,-452.84243517235603
2025-03-22,same_start,2025-02-22,2025-03-21,1,greedy,0,2,1111696.3069785107,1111217.77989171,7884.657476753092,7821.1411132986905,7096.420308027435,-478.5270868006471
2025-03-22,same_start,2025-02-22,2025-03-21,1,mpc,0,3,1107861.1110658671,1107382.5839790665,8135.5551304654655,7821.1411132986905,7096.420308027435,-478.5270868006471
2025-03-22,same_start,2025-02-22,2025-03-21,2,greedy,0,4,1108685.900777818,1108236.564332758,6339.406053722301,7821.1411132986905,7140.629018406305,-449.3364450597963
2025-03-22,same_start,2025-02-22,2025-03-21,2,mpc,0,5,1105682.4379741696,1105233.1015291098,6518.421394058669,7821.1411132986905,7140.629018406305,-449.3364450597963
2025-03-22,same_start,2025-02-22,2025-03-21,3,greedy,0,6,1112456.228991691,1112068.7027512435,4761.378022208021,7821.1411132986905,7234.2394795403925,-387.52624044756095
2025-03-22,same_start,2025-02-22,2025-03-21,3,mpc,0,7,1110386.9844096876,1109999.45816924,4977.669604190512,7821.1411132986905,7234.2394795403925,-387.52624044756095
2025-03-22,same_start,2025-02-22,2025-03-21,4,greedy,0,8,1105673.983298865,1105276.3693654148,5090.120801389159,7821.1411132986905,7218.961846993028,-397.6139334500608
2025-03-22,same_start,2025-02-22,2025-03-21,4,mpc,1,9,1103974.1694444965,1103576.5555110464,5274.455146553928,7821.1411132986905,7218.961846993028,-397.6139334500608
2025-03-22,same_start,2025-02-22,2025-03-21,5,greedy,0,10,1109324.3129229585,1109007.431313491,2990.42825239572,7821.1411132986905,7341.229523080585,-316.881609467497
2025-03-22,same_start,2025-02-22,2025-03-21,5,mpc,0,11,1108362.0756902592,1108045.1940807917,3101.2223638452465,7821.1411132986905,7341.229523080585,-316.881609467497
2025-03-22,continuous,2025-02-22,2025-03-21,0,greedy,0,0,1118254.9461336525,1117802.1036984802,8570.876630749884,7821.1411132986905,7135.319258420438,-452.84243517235603
2025-03-22,continuous,2025-02-22,2025-03-21,0,mpc,0,1,1114506.7976922959,1114053.9552571236,8845.546227043344,7821.1411132986905,7135.319258420438,-452.84243517235603
2025-03-22,continuous,2025-02-22,2025-03-21,1,greedy,0,2,1111673.6398668564,1111244.8436040923,7884.657476753091,7745.824660298037,7096.420308027435,-428.7962627641125
2025-03-22,continuous,2025-02-22,2025-03-21,1,mpc,0,3,1107838.4439542128,1107409.6476914487,8135.555130465465,7745.824660298037,7096.420308027435,-428.7962627641125
2025-03-22,continuous,2025-02-22,2025-03-21,2,greedy,0,4,1108675.6188711447,1108248.8405578544,6339.406053722301,7786.977221907291,7140.629018406305,-426.77831329044403
2025-03-22,continuous,2025-02-22,2025-03-21,2,mpc,0,5,1105672.1560674962,1105245.3777542058,6518.421394058668,7786.977221907291,7140.629018406305,-426.77831329044403
2025-03-22,continuous,2025-02-22,2025-03-21,3,greedy,0,6,1112477.552294628,1112043.24349792,4761.378022208022,7891.992466922963,7234.2394795403925,-434.30879670798953
2025-03-22,continuous,2025-02-22,2025-03-21,3,mpc,0,7,1110408.3077126245,1109973.9989159165,4977.669604190512,7891.992466922963,7234.2394795403925,-434.30879670798953
2025-03-22,continuous,2025-02-22,2025-03-21,4,greedy,0,8,1105669.8426291468,1105281.3131754615,5090.120801389159,7807.3828294475725,7218.961846993028,-388.5294536852117
2025-03-22,continuous,2025-02-22,2025-03-21,4,mpc,1,9,1103970.0287747786,1103581.4993210933,5274.455146553929,7807.3828294475725,7218.961846993028,-388.5294536852117
2025-03-22,continuous,2025-02-22,2025-03-21,5,greedy,0,10,1109361.460945436,1108963.077916762,2990.42825239572,7944.573570493433,7341.229523080585,-398.3830286739431
2025-03-22,continuous,2025-02-22,2025-03-21,5,mpc,0,11,1108399.2237127367,1108000.8406840628,3101.2223638452465,7944.573570493433,7341.229523080585,-398.3830286739431
2025-03-29,same_start,2025-03-01,2025-03-28,0,greedy,0,0,1056793.4005819983,1057027.260986826,7290.538398593844,7341.290046480877,7700.43553678112,233.86040482768198
2025-03-29,same_start,2025-03-01,2025-03-28,0,mpc,0,1,1054197.267189848,1054431.1275946756,7600.7651477259715,7341.290046480877,7700.43553678112,233.86040482768198
2025-03-29,same_start,2025-03-01,2025-03-28,1,greedy,0,2,1049909.8508478987,1050095.6442313446,6604.41136863736,7341.290046480877,7626.6177651316475,185.79338344592574
2025-03-29,same_start,2025-03-01,2025-03-28,1,mpc,0,3,1047027.7811520784,1047213.5745355244,6857.038527689758,7341.290046480877,7626.6177651316475,185.79338344592574
2025-03-29,same_start,2025-03-01,2025-03-28,2,greedy,0,4,1047578.3660127483,1047729.8082515823,5303.241778545551,7341.290046480877,7573.8638212431,151.44223883397777
2025-03-29,same_start,2025-03-01,2025-03-28,2,mpc,0,5,1045323.0102115299,1045474.4524503639,5494.1612131946185,7341.290046480877,7573.8638212431,151.44223883397777
2025-03-29,same_start,2025-03-01,2025-03-28,3,greedy,0,6,1052011.378683393,1052231.0340996427,3854.6929770633997,7341.290046480877,7678.6205673282,219.65541624965894
2025-03-29,same_start,2025-03-01,2025-03-28,3,mpc,0,7,1050546.922937498,1050766.5783537477,4070.984559045885,7341.290046480877,7678.6205673282,219.65541624965894
2025-03-29,same_start,2025-03-01,2025-03-28,4,greedy,0,8,1044995.1591665747,1045154.6183704972,4246.761274952924,7341.290046480877,7586.175682498876,159.45920392255812
2025-03-29,same_start,2025-03-01,2025-03-28,4,mpc,1,9,1043578.6235014473,1043738.0827053698,4431.095620117695,7341.290046480877,7586.175682498876,159.45920392255812
2025-03-29,same_start,2025-03-01,2025-03-28,5,greedy,0,10,1050059.7973291236,1050296.697335835,2434.7881044779483,7341.290046480877,7705.103532244831,236.900006711488
2025-03-29,same_start,2025-03-01,2025-03-28,5,mpc,0,11,1049166.5470357602,1049403.4470424717,2545.5822159274744,7341.290046480877,7705.103532244831,236.900006711488
2025-03-29,continuous,2025-03-01,2025-03-28,0,greedy,0,0,1056793.4005819983,1057027.260986826,7290.538398593843,7341.290046480877,7700.43553678112,233.86040482768198
2025-03-29,continuous,2025-03-01,2025-03-28,0,mpc,0,1,1054197.267189848,1054431.1275946756,7600.76514772597,7341.290046480877,7700.43553678112,233.86040482768198
2025-03-29,continuous,2025-03-01,2025-03-28,1,greedy,0,2,1049895.12411688,1050111.6934969937,6604.411368637359,7294.026550033377,7626.6177651316475,216.5693801138605
2025-03-29,continuous,2025-03-01,2025-03-28,1,mpc,0,3,1047013.0544210594,1047229.6238011733,6857.038527689757,7294.026550033377,7626.6177651316475,216.5693801138605
2025-03-29,continuous,2025-03-01,2025-03-28,2,greedy,0,4,1047573.7543464157,1047734.8340687827,5303.241778545551,7326.489513011791,7573.8638212431,161.07972236705103
2025-03-29,continuous,2025-03-01,2025-03-28,2,mpc,0,5,1045318.3985451976,1045479.4782675646,5494.161213194618,7326.489513011791,7573.8638212431,161.07972236705103
2025-03-29,continuous,2025-03-01,2025-03-28,3,greedy,0,6,1052034.7295277542,1052205.5862318294,3854.6929770634,7416.23149466167,7678.6205673282,170.85670407515434
2025-03-29,continuous,2025-03-01,2025-03-28,3,mpc,0,7,1050570.2737818595,1050741.1304859347,4070.984559045886,7416.23149466167,7678.6205673282,170.85670407515434
2025-03-29,continuous,2025-03-01,2025-03-28,4,greedy,0,8,1045009.3586312335,1045139.143722383,4246.761274952924,7386.861351246949,7586.175682498876,129.78509114945933
2025-03-29,continuous,2025-03-01,2025-03-28,4,mpc,1,9,1043592.8229661061,1043722.6080572556,4431.095620117694,7386.861351246949,7586.175682498876,129.78509114945933
2025-03-29,continuous,2025-03-01,2025-03-28,5,greedy,0,10,1050109.7549114241,1050242.2533109859,2434.7881044779488,7501.622302877672,7705.103532244831,132.49839956184982
2025-03-29,continuous,2025-03-01,2025-03-28,5,mpc,0,11,1049216.5046180608,1049349.0030176225,2545.5822159274744,7501.622302877672,7705.103532244831,132.49839956184982
2025-04-05,same_start,2025-03-08,2025-04-04,0,greedy,0,0,982567.8792742521,982466.8164139005,6243.814795618547,7621.490387610211,7464.329243594353,-101.06286035167004
2025-04-05,same_start,2025-03-08,2025-04-04,0,mpc,0,1,980929.2032141833,980828.1403538317,6494.2344430566,7621.490387610211,7464.329243594353,-101.06286035167004
2025-04-05,same_start,2025-03-08,2025-04-04,1,greedy,0,2,973962.1041536953,973818.9803634599,5546.628352399866,7621.490387610211,7398.921003258685,-143.1237902353637
2025-04-05,same_start,2025-03-08,2025-04-04,1,mpc,0,3,972012.9901362556,971869.8663460203,5744.350147282187,7621.490387610211,7398.921003258685,-143.1237902353637
2025-04-05,same_start,2025-03-08,2025-04-04,2,greedy,0,4,971949.3906355117,971795.0987707127,4635.9557216884095,7621.490387610211,7381.553719483307,-154.2918647990217
2025-04-05,same_start,2025-03-08,2025-04-04,2,mpc,0,5,970256.1285323057,970101.8366675067,4782.484893141748,7621.490387610211,7381.553719483307,-154.2918647990217
2025-04-05,same_start,2025-03-08,2025-04-04,3,greedy,0,6,976401.8390089757,976310.1363225867,3335.275803879576,7621.490387610211,7478.885091737259,-91.702686388962
2025-04-05,same_start,2025-03-08,2025-04-04,3,mpc,0,7,975448.248215567,975356.545529178,3519.0911955422675,7621.490387610211,7478.885091737259,-91.702686388962
2025-04-05,same_start,2025-03-08,2025-04-04,4,greedy,0,8,969916.6290482611,969776.0586906857,3572.9203586626604,7621.490387610211,7402.891803180639,-140.57035757546703
2025-04-05,same_start,2025-03-08,2025-04-04,4,mpc,1,9,969095.2922912166,968954.7219336411,3736.4699102725262,7621.490387610211,7402.891803180639,-140.57035757546703
2025-04-05,same_start,2025-03-08,2025-04-04,5,greedy,0,10,975534.0736019445,975469.0936690076,2018.216561632686,7621.490387610211,7520.441193446349,-64.9799329368635
2025-04-05,same_start,2025-03-08,2025-04-04,5,mpc,0,11,975158.5786357456,975093.5987028087,2129.0106730822126,7621.490387610211,7520.441193446349,-64.9799329368635
2025-04-05,continuous,2025-03-08,2025-04-04,0,greedy,0,0,982567.8792742521,982466.8164139005,6243.814795618546,7621.490387610211,7464.329243594353,-101.06286035167004
2025-04-05,continuous,2025-03-08,2025-04-04,0,mpc,0,1,980929.2032141832,980828.1403538316,6494.234443056599,7621.490387610211,7464.329243594353,-101.06286035167004
2025-04-05,continuous,2025-03-08,2025-04-04,1,greedy,0,2,973945.7006607663,973836.9551856011,5546.628352399867,7568.029251571029,7398.921003258685,-108.74547516516857
2025-04-05,continuous,2025-03-08,2025-04-04,1,mpc,0,3,971996.5866433267,971887.8411681615,5744.350147282187,7568.029251571029,7398.921003258685,-108.74547516516857
2025-04-05,continuous,2025-03-08,2025-04-04,2,greedy,0,4,971928.2063671886,971818.3123299809,4635.955721688409,7552.448077192787,7381.553719483307,-109.89403720768868
2025-04-05,continuous,2025-03-08,2025-04-04,2,mpc,0,5,970234.9442639826,970125.0502267749,4782.484893141748,7552.448077192787,7381.553719483307,-109.89403720768868
2025-04-05,continuous,2025-03-08,2025-04-04,3,greedy,0,6,976412.3663677502,976298.600523327,3335.275803879576,7655.800431331436,7478.885091737259,-113.76584442316415
2025-04-05,continuous,2025-03-08,2025-04-04,3,mpc,0,7,975458.7755743413,975345.0097299181,3519.0911955422675,7655.800431331436,7478.885091737259,-113.76584442316415
2025-04-05,continuous,2025-03-08,2025-04-04,4,greedy,0,8,969888.2048923543,969807.2056634168,3572.9203586626613,7528.852333487596,7402.891803180639,-80.99922893759215
2025-04-05,continuous,2025-03-08,2025-04-04,4,mpc,1,9,969066.8681353097,968985.8689063721,3736.469910272527,7528.852333487596,7402.891803180639,-80.99922893759215
2025-04-05,continuous,2025-03-08,2025-04-04,5,greedy,0,10,975541.4396963879,975461.0219590334,2018.216561632686,7645.497456031823,7520.441193446349,-80.41773735435748
2025-04-05,continuous,2025-03-08,2025-04-04,5,mpc,0,11,975165.9447301887,975085.5269928343,2129.010673082213,7645.497456031823,7520.441193446349,-80.41773735435748
2025-04-12,same_start,2025-03-15,2025-04-11,0,greedy,0,0,928905.1185753604,928741.7489508889,3499.3826133513953,7537.518870506216,7280.843790039162,-163.36962447155997
2025-04-12,same_start,2025-03-15,2025-04-11,0,mpc,0,1,927330.3873880062,927167.0177635347,3543.061834455474,7537.518870506216,7280.843790039162,-163.36962447155997
2025-04-12,same_start,2025-03-15,2025-04-11,1,greedy,0,2,924671.4910744191,924510.0571265977,3647.059311507581,7537.518870506216,7283.884991618406,-161.4339478213787
2025-04-12,same_start,2025-03-15,2025-04-11,1,mpc,0,3,922866.5857895133,922705.1518416919,3663.092535925778,7537.518870506216,7283.884991618406,-161.4339478213787
2025-04-12,same_start,2025-03-15,2025-04-11,2,greedy,0,4,924650.8409026783,924474.3709641765,2929.6436474596985,7537.518870506216,7260.261480636455,-176.46993850188596
2025-04-12,same_start,2025-03-15,2025-04-11,2,mpc,0,5,923567.2980469865,923390.8281084846,2951.9712561013703,7537.518870506216,7260.261480636455,-176.46993850188596
2025-04-12,same_start,2025-03-15,2025-04-11,3,greedy,0,6,930998.975507308,930894.1847905581,1887.18133739934,7537.518870506216,7372.878927548687,-104.79071674993791
2025-04-12,same_start,2025-03-15,2025-04-11,3,mpc,0,7,930502.9203391043,930398.1296223543,1891.6223179188107,7537.518870506216,7372.878927548687,-104.79071674993791
2025-04-12,same_start,2025-03-15,2025-04-11,4,greedy,0,8,920862.9715122391,920704.5076370006,1705.7713380621885,7537.518870506216,7288.551364707489,-158.4638752384837
2025-04-12,same_start,2025-03-15,2025-04-11,4,mpc,1,9,920356.1846720225,920197.720796784,1722.6082342855493,7537.518870506216,7288.551364707489,-158.4638752384837
2025-04-12,same_start,2025-03-15,2025-04-11,5,greedy,0,10,930358.8655008087,930287.4898300878,790.1446198507579,7537.518870506216,7425.378342026947,-71.3756707209914
2025-04-12,same_start,2025-03-15,2025-04-11,5,mpc,0,11,930357.7039145145,930286.3282437936,790.1446198507581,7537.518870506216,7425.378342026947,-71.3756707209914
2025-04-12,continuous,2025-03-15,2025-04-11,0,greedy,0,0,928921.1104846314,928723.2558849195,3499.3826133513953,7591.699283929583,7280.843790039162,-197.85459971178523
2025-04-12,continuous,2025-03-15,2025-04-11,0,mpc,0,1,927346.3792972773,927148.5246975655,3543.0618344554737,7591.699283929583,7280.843790039162,-197.85459971178523
2025-04-12,continuous,2025-03-15,2025-04-11,1,greedy,0,2,924651.7936522304,924532.880801754,3647.0593115075803,7470.712656573562,7283.884991618406,-118.91285047649876
2025-04-12,continuous,2025-03-15,2025-04-11,1,mpc,0,3,922846.8883673246,922727.9755168481,3663.0925359257785,7470.712656573562,7283.884991618406,-118.91285047649876
2025-04-12,continuous,2025-03-15,2025-04-11,2,greedy,0,4,924645.4443142031,924480.6240657815,2929.643647459698,7519.215681351916,7260.261480636455,-164.82024842161417
2025-04-12,continuous,2025-03-15,2025-04-11,2,mpc,0,5,923561.9014585114,923397.0812100897,2951.9712561013703,7519.215681351916,7260.261480636455,-164.82024842161417
2025-04-12,continuous,2025-03-15,2025-04-11,3,greedy,0,6,931027.4868587464,930861.1482938399,1887.18133739934,7634.218602352006,7372.878927548687,-166.33856490645167
2025-04-12,continuous,2025-03-15,2025-04-11,3,mpc,0,7,930531.4316905427,930365.0931256362,1891.622317918811,7634.218602352006,7372.878927548687,-166.33856490645167
2025-04-12,continuous,2025-03-15,2025-04-11,4,greedy,0,8,920862.9715122391,920704.5076370006,1705.7713380621885,7537.518870506216,7288.551364707489,-158.4638752384837
2025-04-12,continuous,2025-03-15,2025-04-11,4,mpc,1,9,920356.1846720226,920197.7207967842,1722.6082342855495,7537.518870506216,7288.551364707489,-158.4638752384837
2025-04-12,continuous,2025-03-15,2025-04-11,5,greedy,0,10,930399.3241954539,930240.6097817766,790.1446198507579,7674.739476532044,7425.378342026947,-158.71441367729003
2025-04-12,continuous,2025-03-15,2025-04-11,5,mpc,0,11,930398.1626091596,930239.4481954823,790.1446198507581,7674.739476532044,7425.378342026947,-158.71441367729003
2025-04-19,same_start,2025-03-22,2025-04-18,0,greedy,0,0,889403.7258067421,889660.6273138688,3426.2231260491994,7218.961846993028,7625.824336336956,256.90150712673994
2025-04-19,same_start,2025-03-22,2025-04-18,0,mpc,0,1,888185.6868160934,888442.5883232201,3483.520288045262,7218.961846993028,7625.824336336956,256.90150712673994
2025-04-19,same_start,2025-03-22,2025-04-18,1,greedy,0,2,886338.6026809147,886567.434075131,3831.866076349243,7218.961846993028,7581.368871117406,228.831394216261
2025-04-19,same_start,2025-03-22,2025-04-18,1,mpc,0,3,884496.2790589562,884725.1104531725,3878.962362201939,7218.961846993028,7581.368871117406,228.831394216261
2025-04-19,same_start,2025-03-22,2025-04-18,2,greedy,0,4,885717.6737800994,885952.4679718389,3140.9213061164355,7218.961846993028,7590.812329316259,234.7941917395363
2025-04-19,same_start,2025-03-22,2025-04-18,2,mpc,0,5,884561.2407824196,884796.0349741591,3210.6089668726136,7218.961846993028,7590.812329316259,234.7941917395363
2025-04-19,same_start,2025-03-22,2025-04-18,3,greedy,0,6,888576.5361221272,888876.9755574231,1701.7141043744964,7218.961846993028,7694.776636515774,300.4394352959302
2025-04-19,same_start,2025-03-22,2025-04-18,3,mpc,0,7,888166.5830060262,888467.0224413221,1706.15508489397,7218.961846993028,7694.776636515774,300.4394352959302
2025-04-19,same_start,2025-03-22,2025-04-18,4,greedy,0,8,879232.8285183941,879503.4890804314,1603.9173622096744,7218.961846993028,7647.614957164767,270.66056203720586
2025-04-19,same_start,2025-03-22,2025-04-18,4,mpc,1,9,878772.0245036441,879042.6850656813,1620.7542584330356,7218.961846993028,7647.614957164767,270.66056203720586
2025-04-19,same_start,2025-03-22,2025-04-18,5,greedy,0,10,888294.7439011479,888647.9683090504,780.7650988755732,7218.961846993028,7778.373753538953,353.2244079026107
2025-04-19,same_start,2025-03-22,2025-04-18,5,mpc,0,11,888294.7439011479,888647.9683090504,780.7650988755734,7218.961846993028,7778.373753538953,353.2244079026107
2025-04-19,continuous,2025-03-22,2025-04-18,0,greedy,0,0,889377.7337915914,889687.4489830146,3426.223126049199,7135.319258420438,7625.824336336956,309.71519142319573
2025-04-19,continuous,2025-03-22,2025-04-18,0,mpc,0,1,888159.6948009428,888469.409992366,3483.5202880452616,7135.319258420438,7625.824336336956,309.71519142319573
2025-04-19,continuous,2025-03-22,2025-04-18,1,greedy,0,2,886300.5227793748,886606.729470824,3831.866076349243,7096.420308027435,7581.368871117406,306.20669144912944
2025-04-19,continuous,2025-03-22,2025-04-18,1,mpc,0,3,884458.1991574164,884764.4058488655,3878.9623622019394,7096.420308027435,7581.368871117406,306.20669144912944
2025-04-19,continuous,2025-03-22,2025-04-18,2,greedy,0,4,885693.3317779902,885977.5869602327,3140.9213061164355,7140.629018406305,7590.812329316259,284.2551822424453
2025-04-19,continuous,2025-03-22,2025-04-18,2,mpc,0,5,884536.8987803105,884821.153962553,3210.608966872613,7140.629018406305,7590.812329316259,284.2551822424453
2025-04-19,continuous,2025-03-22,2025-04-18,3,greedy,0,6,888581.2836611909,888872.0764789452,1701.7141043744962,7234.2394795403925,7694.776636515774,290.7928177542756
2025-04-19,continuous,2025-03-22,2025-04-18,3,mpc,0,7,888171.33054509,888462.1233628443,1706.15508489397,7234.2394795403925,7694.776636515774,290.7928177542756
2025-04-19,continuous,2025-03-22,2025-04-18,4,greedy,0,8,879232.828518394,879503.4890804313,1603.9173622096744,7218.961846993028,7647.614957164767,270.66056203720586
2025-04-19,continuous,2025-03-22,2025-04-18,4,mpc,1,9,878772.024503644,879042.6850656812,1620.7542584330356,7218.961846993028,7647.614957164767,270.66056203720586
2025-04-19,continuous,2025-03-22,2025-04-18,5,greedy,0,10,888332.4674011433,888608.4894345767,780.7650988755732,7341.229523080585,7778.373753538953,276.0220334334683
2025-04-19,continuous,2025-03-22,2025-04-18,5,mpc,0,11,888332.4674011433,888608.4894345767,780.7650988755734,7341.229523080585,7778.373753538953,276.0220334334683
2025-04-26,same_start,2025-03-29,2025-04-25,0,greedy,0,0,855480.8832175018,855165.9813285166,3032.8573335772576,7586.175682498876,7082.572617627426,-314.9018889852041
2025-04-26,same_start,2025-03-29,2025-04-25,0,mpc,0,1,854170.3003318316,853855.3984428464,3046.475274469243,7586.175682498876,7082.572617627426,-314.9018889852041
2025-04-26,same_start,2025-03-29,2025-04-25,1,greedy,0,2,852993.8646817557,852666.967524449,3491.7538715244254,7586.175682498876,7063.389328793813,-326.89715730668564
2025-04-26,same_start,2025-03-29,2025-04-25,1,mpc,0,3,851153.1869764648,850826.2898191581,3529.8704206760312,7586.175682498876,7063.389328793813,-326.89715730668564
2025-04-26,same_start,2025-03-29,2025-04-25,2,greedy,0,4,852738.5212887548,852462.8846034576,2827.2974728249974,7586.175682498876,7145.367023160663,-275.6366852971231
2025-04-26,same_start,2025-03-29,2025-04-25,2,mpc,0,5,851577.8257082059,851302.1890229088,2885.0810392684734,7586.175682498876,7145.367023160663,-275.6366852971231
2025-04-26,same_start,2025-03-29,2025-04-25,3,greedy,0,6,855902.5877789401,855680.947761284,1519.94745782835,7586.175682498876,7231.720545537033,-221.6400176561382
2025-04-26,same_start,2025-03-29,2025-04-25,3,mpc,0,7,855498.79479243,855277.1547747739,1524.388438347824,7586.175682498876,7231.720545537033,-221.6400176561382
2025-04-26,same_start,2025-03-29,2025-04-25,4,greedy,0,8,847987.2734563663,847747.7697110325,1453.3305229192138,7586.175682498876,7203.152193541895,-239.50374533372806
2025-04-26,same_start,2025-03-29,2025-04-25,4,mpc,1,9,847530.440553808,847290.9368084742,1470.167419142575,7586.175682498876,7203.152193541895,-239.50374533372806
2025-04-26,same_start,2025-03-29,2025-04-25,5,greedy,0,10,857071.5409128452,856900.2888734016,695.7379924034773,7586.175682498876,7312.302914675227,-171.2520394435799
2025-04-26,same_start,2025-03-29,2025-04-25,5,mpc,0,11,857071.5409128452,856900.2888734016,695.7379924034773,7586.175682498876,7312.302914675227,-171.2520394435799
