date,day,risk_index,controller,plan_purchase_kwh,emergency_kwh,charge_kwh,discharge_kwh,waste_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-04,62,0,mpc,84154.45773966247,0.6247333333333245,21880.83264629621,17331.766995150196,10406.558888516442,6495.382874130049,6930.61337229642,55879.63634692345,3.106486499999956,55882.74283342345
2025-03-05,63,0,mpc,79755.18070254436,6.6182999999999765,20007.002925384426,16067.200585839933,9691.524646333199,6930.61337229642,7084.470909764698,51421.454560522834,32.736535899999886,51454.19109642284
2025-03-06,64,0,mpc,76607.67914724204,0.0,20438.19788993407,16915.817734877386,7144.644858852031,7084.470909764698,6683.495971952719,49095.15407047792,0.0,49095.15407047792
2025-03-07,65,0,mpc,33433.0552116231,0.0,17629.22094870687,14079.938873988704,8961.487603571597,6683.495971952719,6905.418299134782,13392.173550408372,0.0,13392.173550408372
2025-03-08,66,0,mpc,32205.915427118285,0.0,20198.274178201224,16876.834969728112,9821.336701978506,6905.418299134782,6331.826204262427,12723.100346244308,0.0,12723.100346244308
2025-03-09,67,0,mpc,71364.67965508951,103.7367912357527,23855.75553555948,19363.850052615162,3642.985913380945,6331.826204262427,6286.617238915774,43927.09462633447,586.7873629790256,44513.88198931349
2025-03-10,68,0,mpc,71904.6163379284,1079.1476073712795,21649.738681044597,17468.869612271603,760.8234265266838,6286.617238915774,6361.526927109691,46204.523682677005,5990.681344441956,52195.20502711896
2025-03-11,69,0,mpc,76352.38078376744,0.0,20397.724677778,16039.533658658578,8055.2709646480225,6361.526927109691,6897.775071933683,48214.53169666845,0.0,48214.53169666845
2025-03-12,70,0,mpc,73675.13300453262,0.0,20680.44912436582,17249.084248054987,7808.233444888458,6897.775071933683,6344.530119357374,45707.91060206683,0.0,45707.91060206683
2025-03-13,71,0,mpc,70907.11297161036,1697.8343592097192,20321.692450962048,16550.345824863758,1287.982688055134,6344.530119357374,6244.780186485704,44858.834247549836,10102.508042461624,54961.34229001146
2025-03-14,72,0,mpc,33625.24836175003,0.0,20958.327307581472,16099.40337206502,12736.898442900247,6244.780186485704,7219.048794347897,12983.898152656817,0.0,12983.898152656817
2025-03-15,73,0,mpc,30830.406030787457,0.0,18584.55894506919,16144.010793571011,7465.732729289279,7219.048794347897,6007.362074275712,12400.195867678878,0.0,12400.195867678878
2025-03-16,74,0,mpc,73945.31289723984,1.6399999999999864,21551.81710016825,16920.793158957826,5964.882022696096,6007.362074275712,6603.116176696214,45867.40495179044,8.081099999999934,45875.486051790445
2025-03-17,75,0,mpc,74179.84292072043,0.0,18806.50792904058,15102.247541000865,12617.451099347387,6603.116176696214,6748.698267276225,45164.16224986524,0.0,45164.16224986524
2025-03-18,76,0,mpc,69679.79158253246,0.0,22041.721278504123,17890.407513988182,4402.519451349846,6748.698267276225,6708.016846831947,42715.50579374858,0.0,42715.50579374858
