date,slot,period,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-02-27,138,23:00-23:10,0.4204,564.1715,0.0,573.0234014746756,8.851901474675515,0.0,0.0,0.0,3813.679247301892,3821.6459586291
2025-02-27,139,23:10-23:20,0.3987,552.5421166666666,0.0,598.6208129343706,46.078696267704004,0.0,0.0,0.0,3821.6459586291,3863.1167852700332
2025-02-27,140,23:20-23:30,0.3714,533.63,0.0,1443.9085449895624,833.3333333333334,0.0,0.0,76.94521165622905,3863.1167852700332,4613.116785270033
2025-02-27,141,23:30-23:40,0.3945,550.1978333333333,0.0,925.3910797666489,375.1932464333156,0.0,0.0,0.0,4613.116785270033,4950.790707060017
2025-02-27,142,23:40-23:50,0.3839,492.6145166666667,0.0,1406.6766565673997,833.3333333333334,0.0,0.0,80.7288065673996,4950.790707060017,5700.790707060017
2025-02-27,143,23:50-24:00,0.3235,387.31166666666667,0.0,1426.6999977399414,833.3333333333334,0.0,0.0,206.0549977399413,5700.790707060017,6450.790707060017
2025-02-28,0,00:00-00:10,0.2924,383.0088,0.0,1247.2159044074615,833.3333333333334,0.0,0.0,30.873771074128058,6450.790707060017,7200.790707060017
2025-02-28,1,00:10-00:20,0.3305,420.20011666666664,0.0,395.0571201859767,0.0,25.14299648068993,0.0,0.0,7200.790707060017,7172.8540443036945
2025-02-28,2,00:20-00:30,0.3714,435.3733333333333,0.0,409.4840333522993,0.0,25.889299981033957,0.0,0.0,7172.8540443036945,7144.088155435879
2025-02-28,3,00:30-00:40,0.317,424.3754833333333,0.0,446.6451802018468,22.269696868513506,0.0,0.0,0.0,7144.088155435879,7164.130882617542
2025-02-28,4,00:40-00:50,0.317,419.2491,0.0,465.48704784795456,46.23794784795456,0.0,0.0,0.0,7164.130882617542,7205.745035680701
2025-02-28,5,00:50-01:00,0.3638,429.715,0.0,463.64195509784156,33.926955097841585,0.0,0.0,0.0,7205.745035680701,7236.279295268759
2025-02-28,6,01:00-01:10,0.305,437.23875,0.0,1282.957019376197,833.3333333333334,0.0,0.0,12.384936042863615,7236.279295268759,7986.279295268759
2025-02-28,7,01:10-01:20,0.2839,434.26161666666667,0.0,1277.8674359082186,833.3333333333334,0.0,0.0,10.272485908218528,7986.279295268759,8736.27929526876
2025-02-28,8,01:20-01:30,0.3513,432.4683333333333,0.0,457.70238572155245,25.23405238821914,0.0,0.0,0.0,8736.27929526876,8758.989942418157
2025-02-28,9,01:30-01:40,0.3995,446.5529333333333,0.0,0.0,0.0,446.5529333333333,0.0,0.0,8758.989942418157,8262.820016492231
2025-02-28,10,01:40-01:50,0.3646,440.74578333333335,0.0,449.1918541964661,8.446070863132775,0.0,0.0,0.0,8262.820016492231,8270.421480269051
2025-02-28,11,01:50-02:00,0.3106,415.22333333333336,0.0,1313.9032695819378,833.3333333333334,0.0,0.0,65.34660291527109,8270.421480269051,9020.421480269051
2025-02-28,12,02:00-02:10,0.3564,412.1971833333334,0.0,491.75038063965764,79.55319730632425,0.0,0.0,0.0,9020.421480269051,9092.019357844743
2025-02-28,13,02:10-02:20,0.3861,445.4449,0.0,0.052919263101387164,0.0,445.39198073689863,0.0,0.0,9092.019357844743,8597.139379248189
2025-02-28,14,02:20-02:30,0.3676,484.32666666666665,0.0,482.91866915662587,0.0,1.4079975100407864,0.0,0.0,8597.139379248189,8595.574937570365
2025-02-28,15,02:30-02:40,0.3797,476.8980166666667,0.0,480.30889656248644,3.4108798958197326,0.0,0.0,0.0,8595.574937570365,8598.644729476604
2025-02-28,16,02:40-02:50,0.3743,434.27506666666665,0.0,483.46674735463506,49.191680687968415,0.0,0.0,0.0,8598.644729476604,8642.917242095775
2025-02-28,17,02:50-03:00,0.3455,410.73,0.0,483.4372777339544,72.70727773395436,0.0,0.0,0.0,8642.917242095775,8708.353792056334
2025-02-28,18,03:00-03:10,0.3451,454.1501333333333,0.0,482.73446233988517,28.584329006551854,0.0,0.0,0.0,8708.353792056334,8734.07968816223
2025-02-28,19,03:10-03:20,0.3537,482.7809833333333,0.0,491.0197098740514,8.238726540718062,0.0,0.0,0.0,8734.07968816223,8741.494542048877
2025-02-28,20,03:20-03:30,0.3515,469.62833333333333,0.0,504.65125460908524,35.02292127575191,0.0,0.0,0.0,8741.494542048877,8773.015171197054
2025-02-28,21,03:30-03:40,0.3402,464.2259833333333,0.0,509.03777273219515,44.81178939886183,0.0,0.0,0.0,8773.015171197054,8813.34578165603
2025-02-28,22,03:40-03:50,0.3368,472.36906666666664,0.0,514.2207874486589,41.8517207819923,0.0,0.0,0.0,8813.34578165603,8851.012330359823
2025-02-28,23,03:50-04:00,0.3448,488.3883333333333,0.0,503.62743123561796,15.239097902284641,0.0,0.0,0.0,8851.012330359823,8864.727518471878
2025-02-28,24,04:00-04:10,0.3504,502.47628333333336,0.0,501.05925471845217,0.0,1.4170286148811897,0.0,0.0,8864.727518471878,8863.153042233122
2025-02-28,25,04:10-04:20,0.3375,488.94415000000004,0.0,498.288995134935,9.344845134934985,0.0,0.0,0.0,8863.153042233122,8871.563402854563
2025-02-28,26,04:20-04:30,0.3289,472.66833333333335,0.0,504.71956620897447,32.05123287564112,0.0,0.0,0.0,8871.563402854563,8900.40951244264
2025-02-28,27,04:30-04:40,0.3652,504.77765,0.0,479.93316969825366,0.0,24.84448030174633,0.0,0.0,8900.40951244264,8872.804534329589
2025-02-28,28,04:40-04:50,0.4038,526.14345,0.0016666666666666668,0.0,0.0,526.1417833333334,0.0,0.0,8872.804534329589,8288.202552848108
2025-02-28,29,04:50-05:00,0.4054,515.32,0.0,0.0,0.0,515.32,0.0,0.0,8288.202552848108,7715.6247750703305
2025-02-28,30,05:00-05:10,0.3696,507.11789999999996,0.0,497.5086921936691,0.0,9.609207806330858,0.0,0.0,7715.6247750703305,7704.9478775077405
