date,period,slot,load_actual_kwh,load_forecast_kwh,pv_actual_kwh,pv_forecast_kwh,net_actual_kwh,net_forecast_kwh,safety_margin_kwh,net_error_kwh
2025-04-28,02:40-02:50,16,594.8708666666666,601.8446249732954,0.0,0.0,594.8708666666666,601.8446249732954,11.612572852734885,-6.973758306628724
2025-04-28,02:50-03:00,17,624.7683333333333,605.3663997019802,0.0,0.0,624.7683333333333,605.3663997019802,10.599126052514222,19.40193363135313
2025-04-28,03:00-03:10,18,595.6634666666666,599.0799891732697,0.0,0.0,595.6634666666666,599.0799891732697,11.612572852734885,-3.416522506603087
2025-04-28,03:10-03:20,19,595.3029833333333,602.9311414865257,0.0,0.0,595.3029833333333,602.9311414865257,11.15513563316614,-7.62815815319243
2025-04-28,03:20-03:30,20,624.8666666666666,614.8091852634232,0.0,0.0,624.8666666666666,614.8091852634232,11.15513563316614,10.0574814032434
2025-04-28,03:30-03:40,21,596.4517,611.6129796272564,0.0,0.00016022918271105008,596.4517,611.6128193980737,12.532860311736144,-15.161119398073765
2025-04-28,03:40-03:50,22,581.7086999999999,603.8635435828827,0.0,0.0,581.7086999999999,603.8635435828827,12.532860311736144,-22.15484358288279
2025-04-28,03:50-04:00,23,603.8766666666667,605.4312547015749,0.0,0.0,603.8766666666667,605.4312547015749,12.532860311736144,-1.5545880349081926
2025-04-28,04:00-04:10,24,611.3928833333333,617.508066713819,0.0,0.0027910955219991123,611.3928833333333,617.505275618297,10.38672193245823,-6.112392284963676
2025-04-28,04:10-04:20,25,611.7405166666666,613.8100963886092,0.0008500000000000001,0.0,611.7396666666666,613.8100963886092,9.304032670318236,-2.07042972194256
2025-04-28,04:20-04:30,26,613.145,600.3356396674968,0.0,0.0,613.145,600.3356396674968,9.304032670318236,12.80936033250316
2025-04-28,04:30-04:40,27,609.2999833333333,609.2529186424932,0.0,0.03883543923942779,609.2999833333333,609.2140832032538,9.197811990969626,0.08590013007949437
2025-04-28,04:40-04:50,28,596.4785999999999,621.7233319767925,0.011883333333333333,0.0,596.4667166666666,621.7233319767925,10.605621528756728,-25.25661531012588
2025-04-28,04:50-05:00,29,587.3699999999999,621.2312613859777,0.0,0.0,587.3699999999999,621.2312613859777,13.909891048744782,-33.861261385977855
2025-04-28,05:00-05:10,30,598.6881666666666,612.5547530921132,0.0,0.5408994259367752,598.6881666666666,612.0138536661764,13.909891048744782,-13.325686999509799
2025-04-28,05:10-05:20,31,601.8237999999999,621.3401121182534,0.5727666666666666,0.009930103456589777,601.2510333333332,621.3301820147968,10.936555403283194,-20.079148681463607
2025-04-28,05:20-05:30,32,579.4583333333333,626.1982767902068,10.99375,5.203288963262914,568.4645833333333,620.9949878269439,9.73618372961107,-52.530404493610604
2025-04-28,05:30-05:40,33,561.6202999999999,597.3069951390162,42.18814999999999,36.29327533560677,519.43215,561.0137198034095,9.606102274456717,-41.58156980340948
2025-04-28,05:40-05:50,34,666.9483833333334,669.9165255951506,80.82951666666666,79.07026584365173,586.1188666666667,590.8462597514988,9.845664017112355,-4.7273930848321015
2025-04-28,05:50-06:00,35,817.4383333333333,804.4699704826809,119.6,122.08784857213736,697.8383333333333,682.3821219105436,13.263889919809586,15.456211422789693
2025-04-28,06:00-06:10,36,805.3442666666666,815.4354686949358,163.85014999999999,165.0035928502072,641.4941166666666,650.4318758447287,13.707930226316165,-8.937759178062038
2025-04-28,06:10-06:20,37,770.9881,795.3533310466006,220.47539999999998,214.8889936602709,550.5127,580.4643373863297,19.42793816888654,-29.951637386329708
2025-04-28,06:20-06:30,38,781.5366666666666,803.593718625932,287.075,270.65910744912765,494.46166666666664,532.9346111768043,22.088581142436432,-38.472944510137665
2025-04-28,06:30-06:40,39,771.7668,804.9475833726536,352.22948333333335,324.05809205902847,419.53731666666664,480.8894913136252,22.088581142436432,-61.35217464695853
2025-04-28,06:40-06:50,40,792.8940166666666,805.498151426244,407.0121,377.67806978484333,385.88191666666665,427.8200816414007,22.088581142436432,-41.938164974734036
2025-04-28,06:50-07:00,41,829.2966666666666,807.6401054074895,451.72499999999997,434.5124294006683,377.57166666666666,373.1276760068212,22.088581142436432,4.44399065984544
2025-04-28,07:00-07:10,42,806.9291166666667,804.3481362518676,495.7264,492.3905699021275,311.2027166666667,311.9575663497401,20.97608877136657,-0.7548496830734166
2025-04-28,07:10-07:20,43,803.1979166666666,809.7364684176149,549.5591999999999,538.9378729496657,253.6387166666667,270.7985954679492,20.739700343364156,-17.159878801282503
2025-04-28,07:20-07:30,44,802.8316666666666,801.3942436460484,600.3874999999999,576.8525009252863,202.44416666666666,224.54174272076204,20.97608877136657,-22.097576054095384
2025-04-28,07:30-07:40,45,740.2993166666666,765.8203093608445,627.5962166666666,623.6298184451276,112.70310000000006,142.19049091571685,36.40201211695005,-29.487390915716787
2025-04-28,07:40-07:50,46,858.2988333333333,880.3400791743896,671.2122333333333,684.6943779549616,187.08659999999998,195.64570121942802,41.20198141197176,-8.559101219428044
2025-04-28,07:50-08:00,47,1086.8916666666667,1081.0917867081369,728.28125,742.446737677876,358.61041666666665,338.6450490302609,53.02150434810187,19.965367636405745
2025-04-28,08:00-08:10,48,1097.7235833333334,1109.2839446713929,753.5670666666666,775.368335762778,344.1565166666668,333.9156089086149,64.00817687908273,10.24090775805189
2025-04-28,08:10-08:20,49,1082.5553333333332,1078.4546933962338,765.8485166666666,823.0873013849944,316.70681666666667,255.36739201123942,70.65330637754661,61.33942465542725
2025-04-28,08:20-08:30,50,1122.1766666666667,1076.1964396382702,790.0562499999999,885.489180195241,332.12041666666687,190.70725944302922,64.00817687908273,141.41315722363765
2025-04-28,08:30-08:40,51,1100.2781833333333,1075.5399382271862,832.5022,924.2231820396167,267.77598333333333,151.31675618756947,62.69593456330476,116.45922714576386
2025-04-28,08:40-08:50,52,1088.5927833333333,1079.5323125166967,867.9333666666666,967.6187160236333,220.65941666666663,111.91359649306344,69.51524208239206,108.74582017360319
2025-04-28,08:50-09:00,53,1100.425,1087.1318326623866,884.6,1030.2845494770686,215.82499999999993,56.84728318531802,57.52993321194914,158.9777168146819
2025-04-28,09:00-09:10,54,1071.7697833333332,1088.4786296382454,893.4124666666667,1096.5093769211974,178.35731666666652,-8.030747282952007,60.75581644530479,186.38806394961853
2025-04-28,09:10-09:20,55,1058.6545333333333,1089.7610670656725,910.3348333333333,1153.583827248992,148.3197,-63.82276018331959,67.50442720448947,212.1424601833196
2025-04-28,09:20-09:30,56,1073.9583333333333,1091.7056753853449,941.65625,1196.5063961795759,132.30208333333326,-104.80072079423098,69.51524208239206,237.10280412756424
2025-04-28,09:30-09:40,57,1072.1752333333334,1087.9543887740915,985.4478333333333,1228.4201026666178,86.7274000000001,-140.4657138925263,71.952838423515,227.1931138925264
2025-04-28,09:40-09:50,58,1070.1117166666666,1082.2234786290007,1048.4156833333332,1258.3661642601926,21.69603333333339,-176.14268563119185,71.73016962080072,197.83871896452524
2025-04-28,09:50-10:00,59,1066.2366666666667,1079.6826216665338,1109.71875,1291.9438768712641,-43.48208333333332,-212.26125520473033,65.54054181732951,168.779171871397
2025-04-28,10:00-10:10,60,1040.3628833333332,1082.1146738015577,1134.0009499999999,1329.281989565215,-93.63806666666665,-247.16731576365737,59.67783761835972,153.52924909699072
2025-04-28,10:10-10:20,61,1034.6205,1082.6399971002197,1145.6015666666667,1367.5273428411906,-110.98106666666672,-284.8873457409709,59.67783761835972,173.90627907430417
2025-04-28,10:20-10:30,62,1061.855,1076.807710128443,1149.1125,1392.334166597146,-87.25749999999994,-315.5264564687029,66.40877257741639,228.26895646870298
2025-04-28,10:30-10:40,63,1087.3426666666664,1066.3766099013244,1129.8759499999999,1391.8201368011064,-42.53328333333343,-325.443526899782,70.05901363079649,282.91024356644857
2025-04-28,10:40-10:50,64,1070.5045833333334,1059.4003362620103,1133.6863833333332,1405.0394553671276,-63.18179999999984,-345.6391191051173,70.30014918467094,282.45731910511745
2025-04-28,10:50-11:00,65,1048.0316666666665,1060.5028608764835,1163.94375,1435.6967926124894,-115.91208333333338,-375.1939317360059,70.05901363079649,259.2818484026725
2025-04-28,11:00-11:10,66,1093.3215666666665,1066.7757309977633,1177.8073166666666,1450.1128709734048,-84.48575000000005,-383.33713997564155,70.30014918467094,298.8513899756415
2025-04-28,11:10-11:20,67,1118.3387166666666,1065.7186755988919,1178.9751166666665,1457.3734596176039,-60.63639999999987,-391.654784018712,81.82549737140718,331.01838401871214
2025-04-28,11:20-11:30,68,1100.4183333333333,1059.0006847323295,1181.89375,1466.216669857567,-81.47541666666666,-407.21598512523747,98.10610241739104,325.7405684585708
2025-04-28,11:30-11:40,69,1094.6799666666666,1055.9069059473654,1191.3170499999999,1475.138876479938,-96.6370833333333,-419.23197053257263,101.81061525130087,322.59488719923934
2025-04-28,11:40-11:50,70,1046.2068833333333,1032.098791997795,1182.0518166666666,1487.5038421531303,-135.8449333333333,-455.4050501553354,109.17882613720218,319.5601168220021
2025-04-28,11:50-12:00,71,989.2933333333333,999.3046034607772,1183.65625,1498.009674450109,-194.3629166666667,-498.70507098933183,109.62337830308886,304.3421543226651
2025-04-28,12:00-12:10,72,1019.7429999999999,996.4199536411272,1248.1495,1496.3319214494852,-228.40650000000005,-499.911967808358,117.43274891609127,271.50546780835793
2025-04-28,12:10-12:20,73,1014.7093666666666,993.9611539189027,1274.4387333333334,1491.976135187965,-259.7293666666668,-498.0149812690622,125.739718294472,238.2856146023954
2025-04-28,12:20-12:30,74,951.8599999999999,980.5345873860957,1257.38125,1496.8226999332146,-305.52125,-516.2881125471189,125.739718294472,210.76686254711888
2025-04-28,12:30-12:40,75,942.2463166666666,979.2706729804528,1291.1290999999999,1508.563570438838,-348.88278333333324,-529.2928974583853,125.739718294472,180.41011412505202
2025-04-28,12:40-12:50,76,1002.3454833333333,1007.1477823984513,1329.2316999999998,1481.798214645314,-326.88621666666654,-474.6504322468626,119.08549786004454,147.76421558019604
2025-04-28,12:50-13:00,77,1072.7333333333331,1044.044054683127,1331.0437499999998,1426.141441866834,-258.3104166666667,-382.09738718370704,116.84088571653996,123.78697051704034
2025-04-28,13:00-13:10,78,1076.3178833333332,1049.556900002452,1300.7584166666666,1397.1598869720592,-224.4405333333334,-347.6029869696072,113.62212168511769,123.16245363627377
2025-04-28,13:10-13:20,79,1064.9746499999999,1042.085670490838,1252.4963666666665,1372.668666640594,-187.52171666666663,-330.5829961497559,110.80653114610041,143.06127948308927
2025-04-28,13:20-13:30,80,1066.1733333333332,1037.9203064622457,1209.84375,1343.9197063479423,-143.67041666666682,-305.9993998856967,110.80653114610041,162.32898321902985
2025-04-28,13:30-13:40,81,1057.6098,1035.7294350103773,1187.0317833333334,1325.9118466713428,-129.4219833333334,-290.1824116609655,104.21871518449211,160.7604283276321
2025-04-28,13:40-13:50,82,1046.1801999999998,1032.6060442126084,1134.9365666666665,1295.5696898003857,-88.75636666666674,-262.96364558777736,101.63254522079751,174.20727892111063
2025-04-28,13:50-14:00,83,1034.9616666666666,1028.2641108573443,1076.4375,1250.125457756008,-41.47583333333341,-221.86134689866367,96.66727070478174,180.38551356533026
2025-04-28,14:00-14:10,84,1024.15485,1025.5073163211246,1080.2325,1210.1987141957454,-56.077650000000176,-184.69139787462086,96.06469725654723,128.61374787462069
2025-04-28,14:10-14:20,85,1046.44525,1027.8085503075404,1052.5089166666667,1170.0560258537082,-6.063666666666677,-142.24747554616783,95.56979612368335,136.18380887950116
2025-04-28,14:20-14:30,86,1074.5216666666665,1029.9960482646247,992.3249999999999,1137.040247112003,82.1966666666666,-107.04419884737831,93.4659669090403,189.2408655140449
2025-04-28,14:30-14:40,87,1045.5183166666666,1023.5516165292753,990.9786333333333,1126.1513282633107,54.5396833333333,-102.5997117340354,90.82234411237448,157.1393950673687
2025-04-28,14:40-14:50,88,1024.2605833333332,1021.1101041538872,975.2981666666666,1104.404917101288,48.96241666666663,-83.29481294740083,93.4659669090403,132.25722961406746
2025-04-28,14:50-15:00,89,1038.2016666666666,1027.387032148326,930.33125,1057.829840146227,107.87041666666664,-30.442807997901127,90.35483517581086,138.31322466456777
2025-04-28,15:00-15:10,90,1049.0866166666665,1032.7602324147813,915.0124833333332,1003.9912940126566,134.0741333333333,28.768938402124718,90.82234411237448,105.30519493120858
2025-04-28,15:10-15:20,91,1037.4290833333332,1024.52766805451,883.4452166666666,960.562575529568,153.9838666666666,63.965092524942065,93.02887866579978,90.01877414172452
2025-04-28,15:20-15:30,92,1021.5583333333334,1013.3522564023414,827.89375,919.3864838905479,193.66458333333344,93.96577251179349,88.82431716194544,99.69881082153995
2025-04-28,15:30-15:40,93,1032.1137999999999,1021.7694461682928,786.2954500000001,858.5872362414095,245.81834999999978,163.18220992688327,84.63906047667781,82.63614007311651
2025-04-28,15:40-15:50,94,1022.7828,1025.158324891696,720.4439666666667,802.0174928686608,302.33883333333324,223.14083202303527,68.33032677634509,79.19800131029797
2025-04-28,15:50-16:00,95,1000.9633333333333,1016.6137409420047,642.2249999999999,752.1497797938969,358.73833333333334,264.46396114810784,64.99884605651862,94.2743721852255
2025-04-28,16:00-16:10,96,1018.2677999999999,1013.632208447682,610.0986,687.887004371056,408.1691999999998,325.745204076626,60.46031670260774,82.42399592337381
2025-04-28,16:10-16:20,97,1013.9197166666665,1012.6442166233178,590.6800833333333,625.5004234306812,423.23963333333324,387.1437931926366,57.79582599516718,36.09584014069662
2025-04-28,16:20-16:30,98,988.5583333333334,1013.6118173582266,555.24375,574.5024211167386,433.3145833333334,439.10939624148807,57.79582599516718,-5.794812908154654
2025-04-28,16:30-16:40,99,1006.6850666666666,1019.5470350569689,506.3205833333333,527.3202802314486,500.3644833333333,492.2267548255203,57.79582599516718,8.137728507812994
2025-04-28,16:40-16:50,100,1028.5473833333333,1010.7159257934882,457.26515,474.4224762799786,571.2822333333334,536.2934495135096,57.79582599516718,34.988783819823766
2025-04-28,16:50-17:00,101,1023.0833333333333,996.9764962394047,408.9875,417.87572902292635,614.0958333333333,579.1007672164783,56.98206365864699,34.995066116855014
2025-04-28,17:00-17:10,102,1000.2025,1006.6721939083396,353.0201333333333,367.0929009902791,647.1823666666667,639.5792929180606,54.13954809056874,7.603073748606107
2025-04-28,17:10-17:20,103,990.0769333333333,1003.5545112932137,301.9731333333333,313.84765525049886,688.1038,689.7068560427149,51.79017635566953,-1.6030560427149112
2025-04-28,17:20-17:30,104,1013.055,1002.6544549581796,256.46875,259.119540151763,756.58625,743.5349148064166,48.43286667430286,13.051335193583327
2025-04-28,17:30-17:40,105,1040.9355,1031.1615261312288,205.77646666666664,213.0052637859618,835.1590333333334,818.156262345267,41.91388315003563,17.002770988066345
2025-04-28,17:40-17:50,106,920.57435,907.136508209528,162.63266666666667,167.539924254776,757.9416833333333,739.596583954752,28.728522204708597,18.34509937858138
2025-04-28,17:50-18:00,107,724.1283333333333,702.7944153776081,127.54375,120.46285553149315,596.5845833333333,582.3315598461149,22.661538811392447,14.253023487218343
2025-04-28,18:00-18:10,108,692.3707166666666,690.3905443561729,86.96968333333332,77.59098654389827,605.4010333333332,612.7995578122747,22.524961030297803,-7.398524478941454
2025-04-28,18:10-18:20,109,719.6980833333333,721.0654530608397,44.51278333333333,36.17596341331868,675.1853,684.889489647521,21.210519097105546,-9.704189647521048
2025-04-28,18:20-18:30,110,717.2716666666666,706.8108902733688,12.268749999999999,5.020007153136831,705.0029166666667,701.790883120232,22.524961030297803,3.212033546434668
2025-04-28,18:30-18:40,111,705.2099499999999,710.4637255980575,0.9241666666666666,0.07013269611889539,704.2857833333333,710.3935929019386,22.524961030297803,-6.107809568605376
2025-04-28,18:40-18:50,112,712.9826166666667,720.8705500515335,0.0,0.5740008718191332,712.9826166666667,720.2965491797144,23.485637472594817,-7.313932513047689
2025-04-28,18:50-19:00,113,730.8916666666667,721.3372831715981,0.0,0.0,730.8916666666667,721.3372831715981,23.997136689052468,9.554383495068578
2025-04-28,19:00-19:10,114,720.4871833333333,712.7738184341314,0.03373333333333333,0.0,720.45345,712.7738184341314,24.42117298951574,7.67963156586859
2025-04-28,19:10-19:20,115,690.37525,706.8937725334114,0.0,0.041211050174586865,690.37525,706.8525614832367,24.650947136405833,-16.47731148323669
2025-04-28,19:20-19:30,116,677.4983333333332,710.3527572213843,0.0,0.0,677.4983333333332,710.3527572213843,24.711500048656674,-32.85442388805109
2025-04-28,19:30-19:40,117,710.3648666666666,720.0937282652028,0.002416666666666667,0.0,710.3624499999999,720.0937282652028,25.979266035554332,-9.731278265202945
2025-04-28,19:40-19:50,118,722.8120166666665,725.0323358598973,0.0,0.00292947973800837,722.8120166666665,725.0294063801593,26.69695757192619,-2.217389713492821
2025-04-28,19:50-20:00,119,706.2933333333333,722.144508558193,0.0,0.0,706.2933333333333,722.144508558193,26.69695757192619,-15.85117522485973
2025-04-28,20:00-20:10,120,712.7118833333334,718.1396856896921,0.00016666666666666666,0.0,712.7117166666667,718.1396856896921,27.416311983399154,-5.427969023025412
2025-04-28,20:10-20:20,121,712.0677499999999,718.4580462425173,0.0,0.00018030039725528557,712.0677499999999,718.4578659421201,27.074225150261384,-6.390115942120133
2025-04-28,20:20-20:30,122,701.7783333333333,721.9994468513179,0.0,0.0,701.7783333333333,721.9994468513179,26.69695757192619,-20.221113517984577
2025-04-28,20:30-20:40,123,717.1423166666666,723.0785378584908,0.0,0.0,717.1423166666666,723.0785378584908,26.69695757192619,-5.936221191824188
2025-04-28,20:40-20:50,124,749.3171666666667,722.2364492895754,0.0,0.0,749.3171666666667,722.2364492895754,26.666277057282542,27.080717377091332
2025-04-28,20:50-21:00,125,766.21,724.2374864430928,0.0,0.0,766.21,724.2374864430928,24.793433108842848,41.97251355690719
2025-04-28,21:00-21:10,126,741.1349333333333,731.3346836406823,0.0,0.0,741.1349333333333,731.3346836406823,28.326147986438485,9.800249692650937
2025-04-28,21:10-21:20,127,714.8612166666667,727.0358411250819,0.0,0.0,714.8612166666667,727.0358411250819,28.85583415129871,-12.174624458415224
2025-04-28,21:20-21:30,128,724.9316666666666,728.7481118168557,0.0,0.0,724.9316666666666,728.7481118168557,31.521382376665557,-3.816445150189111
2025-04-28,21:30-21:40,129,758.3953499999999,754.8892415086552,0.0,0.0,758.3953499999999,754.8892415086552,31.521382376665557,3.506108491344662
2025-04-28,21:40-21:50,130,689.8466,682.1900538427853,0.0,0.0,689.8466,682.1900538427853,25.070577092220844,7.6565461572146205
2025-04-28,21:50-22:00,131,562.6966666666666,550.0899138988651,0.0,0.0,562.6966666666666,550.0899138988651,18.98256854681763,12.606752767801481
2025-04-28,22:00-22:10,132,550.3230666666666,532.7713185511969,0.0,0.0,550.3230666666666,532.7713185511969,13.652591076897352,17.55174811546965
2025-04-28,22:10-22:20,133,563.569,552.9978034175414,0.0,0.0,563.569,552.9978034175414,13.652591076897352,10.571196582458583
2025-04-28,22:20-22:30,134,546.3616666666667,555.5591118045594,0.0,0.0,546.3616666666667,555.5591118045594,13.652591076897352,-9.197445137892714
2025-04-28,22:30-22:40,135,536.4795833333333,563.1574664596327,0.0,0.0,536.4795833333333,563.1574664596327,16.689914134555792,-26.677883126299434
2025-04-28,22:40-22:50,136,542.8043333333333,562.9260211166584,0.0,0.0,542.8043333333333,562.9260211166584,20.141153675776877,-20.121687783325115
2025-04-28,22:50-23:00,137,548.015,555.6382278946394,0.0,0.0,548.015,555.6382278946394,21.072518127313515,-7.623227894639399
2025-04-28,23:00-23:10,138,533.9030833333334,558.9032362817526,0.0,0.0,533.9030833333334,558.9032362817526,20.968840108617556,-25.000152948419213
2025-04-28,23:10-23:20,139,546.6055666666666,564.1876610038502,0.0,0.0,546.6055666666666,564.1876610038502,18.972641001483865,-17.58209433718355
2025-04-28,23:20-23:30,140,567.0283333333333,566.8983405347004,0.0,0.0,567.0283333333333,566.8983405347004,16.689914134555792,0.12999279863288393
2025-04-28,23:30-23:40,141,533.4659833333333,569.9004779532838,0.0,0.0,533.4659833333333,569.9004779532838,15.978112633648735,-36.434494619950556
2025-04-28,23:40-23:50,142,534.4428,563.8344331170434,0.0,0.0,534.4428,563.8344331170434,18.926668214964025,-29.391633117043398
2025-04-28,23:50-24:00,143,574.5233333333333,556.1304220178413,0.0,0.0,574.5233333333333,556.1304220178413,20.519262516155266,18.39291131549203
2025-04-29,00:00-00:10,0,568.3250499999999,576.165985865237,0.0,0.0,568.3250499999999,576.165985865237,17.382631146709755,-7.840935865237043
2025-04-29,00:10-00:20,1,558.1750333333333,578.8115704012532,0.0,0.0,558.1750333333333,578.8115704012532,19.81261829104413,-20.636537067919903
2025-04-29,00:20-00:30,2,570.6816666666666,571.9758881569288,0.0,0.0,570.6816666666666,571.9758881569288,19.81261829104413,-1.2942214902622027
2025-04-29,00:30-00:40,3,582.4497333333334,571.694603434572,0.0,0.0,582.4497333333334,571.694603434572,20.661665887777644,10.755129898761425
2025-04-29,00:40-00:50,4,568.1919666666666,574.5230260933051,0.0,0.0,568.1919666666666,574.5230260933051,22.837295904578298,-6.33105942663849
2025-04-29,00:50-01:00,5,551.765,577.070024605215,0.0,0.0,551.765,577.070024605215,21.097879722900927,-25.305024605215067
2025-04-29,01:00-01:10,6,579.2284,580.7164523427236,0.0,0.0,579.2284,580.7164523427236,20.406089287991207,-1.4880523427236767
2025-04-29,01:10-01:20,7,592.3227166666666,585.134993037834,0.0,0.0,592.3227166666666,585.134993037834,18.788591847644668,7.1877236288326
2025-04-29,01:20-01:30,8,578.5816666666666,589.7656796045125,0.0,0.0,578.5816666666666,589.7656796045125,17.44321486647982,-11.184012937845864
2025-04-29,01:30-01:40,9,583.0410666666667,594.5365474568972,0.0,0.0,583.0410666666667,594.5365474568972,16.105033808941798,-11.495480790230545
2025-04-29,01:40-01:50,10,591.9151666666667,600.1302449063422,0.0,0.0,591.9151666666667,600.1302449063422,15.181089846329414,-8.215078239675563
2025-04-29,01:50-02:00,11,594.5666666666666,603.0640997277443,0.0,0.0,594.5666666666666,603.0640997277443,15.181089846329414,-8.497433061077686
2025-04-29,02:00-02:10,12,594.6257499999999,598.4619769669627,0.0,0.0,594.6257499999999,598.4619769669627,13.633903417693702,-3.8362269669627267
2025-04-29,02:10-02:20,13,579.7441166666666,593.075523835463,0.0,0.0,579.7441166666666,593.075523835463,12.976632216166223,-13.331407168796318
2025-04-29,02:20-02:30,14,568.6316666666667,591.9887316109553,0.0,0.0,568.6316666666667,591.9887316109553,12.451739196182714,-23.357064944288595
2025-04-29,02:30-02:40,15,594.69055,595.1770813719243,0.0,0.0,594.69055,595.1770813719243,11.852925440318757,-0.48653137192422946
2025-04-29,02:40-02:50,16,611.1197833333333,600.5729799390042,0.0,0.0,611.1197833333333,600.5729799390042,11.742452143009459,10.546803394329118
2025-04-29,02:50-03:00,17,597.5266666666666,603.4051294889869,0.0,0.0,597.5266666666666,603.4051294889869,11.612572852734885,-5.878462822320216
2025-04-29,03:00-03:10,18,579.3491666666666,600.2484985081967,0.0,0.0,579.3491666666666,600.2484985081967,11.852925440318757,-20.899331841530056
2025-04-29,03:10-03:20,19,576.9857833333333,601.4094197756646,0.0,0.0,576.9857833333333,601.4094197756646,11.314666578648826,-24.423636442331258
2025-04-29,03:20-03:30,20,586.8416666666667,606.3496003349729,0.0,0.0,586.8416666666667,606.3496003349729,11.314666578648826,-19.507933668306237
2025-04-29,03:30-03:40,21,591.7109,604.3592436570984,0.0,0.00010930011023852652,591.7109,604.3591343569882,12.532860311736144,-12.648234356988155
2025-04-29,03:40-03:50,22,607.2801999999999,601.1701885363182,0.0003333333333333333,0.0,607.2798666666666,601.1701885363182,12.532860311736144,6.10967813034847
2025-04-29,03:50-04:00,23,622.7149999999999,604.9414964078725,0.0,0.0,622.7149999999999,604.9414964078725,11.816233722205908,17.77350359212744
2025-04-29,04:00-04:10,24,608.3602166666667,616.3835230293045,0.0,0.00196420857791186,608.3602166666667,616.3815588207266,10.38672193245823,-8.02134215405988
2025-04-29,04:10-04:20,25,597.6404666666666,615.0789070547919,0.00455,0.0002187625383525178,597.6359166666666,615.0786882922536,9.548040563629328,-17.442771625586943
2025-04-29,04:20-04:30,26,603.9083333333333,605.0536595098033,0.0,0.0,603.9083333333333,605.0536595098033,9.548040563629328,-1.1453261764700073
2025-04-29,04:30-04:40,27,608.5155,610.2403556874459,0.0,0.027328940154832983,608.5155,610.2130267472911,8.91237007522416,-1.6975267472911355
2025-04-29,04:40-04:50,28,609.5252499999999,616.046807531144,0.06334999999999999,0.0030583860753989247,609.4618999999999,616.0437491450687,9.197811990969626,-6.581849145068759
2025-04-29,04:50-05:00,29,605.2416666666666,613.1456439770246,0.0,0.0,605.2416666666666,613.1456439770246,11.259768289440302,-7.903977310358073
2025-04-29,05:00-05:10,30,594.7742999999999,609.2290111766456,0.0,0.380633933317037,594.7742999999999,608.8483772433285,11.259768289440302,-14.074077243328588
2025-04-29,05:10-05:20,31,596.3263,617.7051439647797,1.4282166666666667,0.1552931634938782,594.8980833333333,617.5498508012859,8.895392359784438,-22.651767467952595
2025-04-29,05:20-05:30,32,599.5,619.7487721211794,14.737499999999999,6.9592892528866725,584.7625,612.7894828682927,9.606102274456717,-28.026982868292635
2025-04-29,05:30-05:40,33,590.5010833333333,598.4075208353105,49.614666666666665,38.254350170954,540.8864166666667,560.1531706643565,9.438262020108482,-19.26675399768976
2025-04-29,05:40-05:50,34,668.3652833333333,669.9380055169371,93.74941666666666,79.93137819379366,574.6158666666666,590.0066273231434,9.845664017112355,-15.3907606564768
2025-04-29,05:50-06:00,35,795.2783333333333,796.2659665562952,141.45624999999998,121.66940210024026,653.8220833333334,674.5965644560549,13.671980306453918,-20.774481122721568
2025-04-29,06:00-06:10,36,820.1087166666666,812.8269571335939,196.26214999999996,164.8667907188925,623.8465666666666,647.9601664147013,13.92119255846734,-24.113599748034744
2025-04-29,06:10-06:20,37,798.1621333333333,797.1938807772667,249.94506666666666,216.61911428590923,548.2170666666666,580.5747664913574,19.17954358874573,-32.357699824690826
2025-04-29,06:20-06:30,38,792.8366666666667,800.6604769450902,303.17499999999995,275.330063134687,489.66166666666675,525.3304138104031,19.42793816888654,-35.66874714373637
2025-04-29,06:30-06:40,39,810.6527333333333,796.4689977350265,362.9036833333333,331.64281740373036,447.74905000000007,464.82618033129614,22.088581142436432,-17.077130331296075
2025-04-29,06:40-06:50,40,813.7780166666666,799.9089834105,414.34833333333336,385.2124475261142,399.4296833333333,414.6965358843858,22.088581142436432,-15.266852551052523
2025-04-29,06:50-07:00,41,795.155,808.9914414209711,459.82499999999993,438.89801985238216,335.33000000000004,370.09342156858895,22.088581142436432,-34.76342156858891
2025-04-29,07:00-07:10,42,785.6515333333333,803.670163344521,519.4701166666666,493.8181376888578,266.1814166666667,309.8520256556632,20.739700343364156,-43.67060898899655
2025-04-29,07:10-07:20,43,800.1780333333332,804.7291025687092,593.5898,541.2314567847949,206.58823333333328,263.4976457839143,20.739700343364156,-56.909412450581044
2025-04-29,07:20-07:30,44,799.1516666666666,797.7673251402807,666.89375,580.5296788976045,132.2579166666667,217.2376462426762,20.97608877136657,-84.9797295760095
2025-04-29,07:30-07:40,45,755.5173333333333,769.7198756762967,721.2221666666666,622.5157855003843,34.29516666666677,147.20409017591248,35.534662359850536,-112.90892350924571
2025-04-29,07:40-07:50,46,877.77865,883.7662328289234,768.2192166666666,679.9810917461846,109.55943333333335,203.78514108273885,41.20198141197176,-94.2257077494055
2025-04-29,07:50-08:00,47,1098.3283333333334,1076.1582755209165,820.7937499999999,738.1688630048732,277.53458333333344,337.98941251604333,57.87455530468648,-60.45482918270989
2025-04-29,08:00-08:10,48,1123.6790666666666,1102.375053908898,880.7071833333332,770.009453530797,242.97188333333338,332.365600378101,69.00685273735566,-89.39371704476764
