date,period,slot,scheme,alpha,kappa,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-01-27,01:00-01:10,6,2,0.8,1.0,0.4311,617.1881333333333,0.0,713.6316544809381,96.44352114760477,0.0,0.0,0.0,9384.061151771972,9470.860320804815
2025-01-27,01:10-01:20,7,2,0.8,1.0,0.4302,626.0349333333334,0.0,717.7666457101582,91.73171237682482,0.0,0.0,0.0,9470.860320804815,9553.418861943957
2025-01-27,01:20-01:30,8,2,0.8,1.0,0.4279,645.6816666666666,0.0,1537.7813156387404,833.3333333333333,0.0,0.0,58.76631563874048,9553.418861943957,10303.418861943957
2025-01-27,01:30-01:40,9,2,0.8,1.0,0.4312,658.2089833333333,0.0,699.7703145537121,41.56133122037875,0.0,0.0,0.0,10303.418861943957,10340.824060042298
2025-01-27,01:40-01:50,10,2,0.8,1.0,0.4333,647.7895333333333,0.0,704.2038209582973,56.414287624964004,0.0,0.0,0.0,10340.824060042298,10391.596918904765
2025-01-27,01:50-02:00,11,2,0.8,1.0,0.4311,628.665,0.0,716.7744921285816,88.10949212858168,0.0,0.0,0.0,10391.596918904765,10470.895461820488
2025-01-27,02:00-02:10,12,2,0.8,1.0,0.4293,630.6108833333333,0.0,732.599580066174,101.98869673284071,0.0,0.0,0.0,10470.895461820488,10562.685288880044
2025-01-27,02:10-02:20,13,2,0.8,1.0,0.4324,630.7115166666666,0.0,723.6586021551344,92.94708548846779,0.0,0.0,0.0,10562.685288880044,10646.337665819665
2025-01-27,02:20-02:30,14,2,0.8,1.0,0.4367,640.8966666666666,0.0,714.4400107676364,73.54334410096976,0.0,0.0,0.0,10646.337665819665,10712.526675510537
2025-01-27,02:30-02:40,15,2,0.8,1.0,0.4348,692.9225333333334,0.0,712.5446932046863,19.622159871352892,0.0,0.0,0.0,10712.526675510537,10730.186619394754
2025-01-27,02:40-02:50,16,2,0.8,1.0,0.4335,708.5644333333332,0.0,701.2641635607771,0.0,7.300269772556135,0.0,0.0,10730.186619394754,10722.075208536358
2025-01-27,02:50-03:00,17,2,0.8,1.0,0.4357,674.2066666666666,0.0,710.5790114919727,36.37234482530607,0.0,0.0,0.0,10722.075208536358,10754.810318879134
2025-01-27,03:00-03:10,18,2,0.8,1.0,0.4374,653.14355,0.0,720.082678326618,50.21075680096247,0.0,0.0,16.728371525655476,10754.810318879134,10800.0
2025-01-27,03:10-03:20,19,2,0.8,1.0,0.4371,646.1590166666666,0.0,744.135879413819,0.0,0.0,0.0,97.97686274715238,10800.0,10800.0
2025-01-27,03:20-03:30,20,2,0.8,1.0,0.4356,646.2916666666666,0.0,755.4401256094989,0.0,0.0,0.0,109.14845894283224,10800.0,10800.0
2025-01-27,03:30-03:40,21,2,0.8,1.0,0.4353,657.8371,0.0,743.4346777365752,0.0,0.0,0.0,85.5975777365752,10800.0,10800.0
2025-01-27,03:40-03:50,22,2,0.8,1.0,0.436,692.54085,0.0,745.6335250618245,0.0,0.0,0.0,53.09267506182448,10800.0,10800.0
2025-01-27,03:50-04:00,23,2,0.8,1.0,0.4378,718.94,0.0,765.9108239161749,0.0,0.0,0.0,46.97082391617482,10800.0,10800.0
2025-01-27,04:00-04:10,24,2,0.8,1.0,0.4401,693.5300166666666,0.0,772.5850564527475,0.0,0.0,0.0,79.0550397860809,10800.0,10800.0
2025-01-27,04:10-04:20,25,2,0.8,1.0,0.4389,699.3288166666666,0.0,759.5190321807274,0.0,0.0,0.0,60.19021551406081,10800.0,10800.0
2025-01-27,04:20-04:30,26,2,0.8,1.0,0.4364,733.1016666666666,0.0,751.4305013569905,0.0,0.0,0.0,18.3288346903239,10800.0,10800.0
2025-01-27,04:30-04:40,27,2,0.8,1.0,0.4393,711.9624999999999,0.0,760.5659846773657,0.0,0.0,0.0,48.60348467736583,10800.0,10800.0
2025-01-27,04:40-04:50,28,2,0.8,1.0,0.4422,703.71965,0.00019999999999999998,761.7817899103699,0.0,0.0,0.0,58.062339910369815,10800.0,10800.0
2025-01-27,04:50-05:00,29,2,0.8,1.0,0.4395,719.375,0.0,758.8677454437869,0.0,0.0,0.0,39.49274544378693,10800.0,10800.0
2025-01-27,05:00-05:10,30,2,0.8,1.0,0.4333,701.7058666666667,0.0,776.2850993219338,0.0,0.0,0.0,74.5792326552671,10800.0,10800.0
2025-01-27,05:10-05:20,31,2,0.8,1.0,0.4439,700.1993166666666,0.0028333333333333335,785.6054407593595,0.0,0.0,0.0,85.40895742602618,10800.0,10800.0
2025-01-27,05:20-05:30,32,2,0.8,1.0,0.4301,712.085,0.0,770.9182480354874,0.0,0.0,0.0,58.83324803548737,10800.0,10800.0
2025-01-27,05:30-05:40,33,2,0.8,1.0,0.3713,695.8758666666665,0.0,1591.3500847152568,0.0,0.0,0.0,895.4742180485903,10800.0,10800.0
2025-01-27,05:40-05:50,34,2,0.8,1.0,0.5708,766.9492666666666,0.03953333333333333,834.9135471179163,0.0,0.0,0.0,68.00381378458303,10800.0,10800.0
2025-01-27,05:50-06:00,35,2,0.8,1.0,0.9099,893.8133333333333,0.0,952.8996370849827,0.0,0.0,0.0,59.08630375164944,10800.0,10800.0
2025-01-27,06:00-06:10,36,2,0.8,1.0,0.9368,920.1504166666666,0.0,297.2610565546005,0.0,622.8893601120661,0.0,0.0,10800.0,10107.900710986592
2025-01-27,06:10-06:20,37,2,0.8,1.0,0.8758,932.40285,0.5506,958.9007092120895,27.048459212089597,0.0,0.0,0.0,10107.900710986592,10132.244324277473
2025-01-27,06:20-06:30,38,2,0.8,1.0,0.8759,947.9283333333333,0.0,971.0098370140987,23.081503680765422,0.0,0.0,0.0,10132.244324277473,10153.017677590162
2025-01-27,06:30-06:40,39,2,0.8,1.0,0.8601,898.44795,0.0,975.3804669218274,76.93251692182741,0.0,0.0,0.0,10153.017677590162,10222.256942819806
2025-01-27,06:40-06:50,40,2,0.8,1.0,0.8442,893.8319666666666,9.198933333333333,959.2267968023561,74.59376346902286,0.0,0.0,0.0,10222.256942819806,10289.391329941926
2025-01-27,06:50-07:00,41,2,0.8,1.0,0.8334,939.2966666666666,41.3125,930.1667199625418,32.18255329587521,0.0,0.0,0.0,10289.391329941926,10318.355627908213
2025-01-27,07:00-07:10,42,2,0.8,1.0,0.8092,929.6962,82.02941666666666,890.2342842654805,42.56750093214714,0.0,0.0,0.0,10318.355627908213,10356.666378747146
2025-01-27,07:10-07:20,43,2,0.8,1.0,0.7972,916.9744166666666,128.03601666666665,864.4577727621435,75.51937276214358,0.0,0.0,0.0,10356.666378747146,10424.633814233075
2025-01-27,07:20-07:30,44,2,0.8,1.0,0.7644,902.5049999999999,175.66875,810.2382114986922,83.40196149869234,0.0,0.0,0.0,10424.633814233075,10499.695579581898
2025-01-27,07:30-07:40,45,2,0.8,1.0,0.6899,857.6043999999999,221.50793333333334,1555.6642079705796,333.67157824233595,0.0,0.0,585.896163061577,10499.695579581898,10800.0
2025-01-27,07:40-07:50,46,2,0.8,1.0,0.86,984.2803166666665,272.78363333333334,795.55132609021,0.0,0.0,0.0,84.05464275687677,10800.0,10800.0
2025-01-27,07:50-08:00,47,2,0.8,1.0,1.1617,1200.35,328.5875,137.91376621698873,0.0,733.8487337830112,0.0,0.0,10800.0,9984.612518018876
2025-01-27,08:00-08:10,48,2,0.8,1.0,1.1683,1201.3746166666665,379.8080166666667,107.1281437389797,0.0,714.4384562610202,0.0,0.0,9984.612518018876,9190.792011062187
2025-01-27,08:10-08:20,49,2,0.8,1.0,1.0956,1157.1609833333332,427.94166666666666,30.174566200915933,0.0,699.0447504657507,0.0,0.0,9190.792011062187,8414.075621655798
2025-01-27,08:20-08:30,50,2,0.8,1.0,1.0849,1173.1766666666667,479.66874999999993,11.239311542339806,0.0,682.268605124327,0.0,0.0,8414.075621655798,7655.999393739879
2025-01-27,08:30-08:40,51,2,0.8,1.0,1.061,1182.8978166666666,540.3390499999999,0.0,0.0,642.5587666666667,0.0,0.0,7655.999393739879,6942.045208554694
2025-01-27,08:40-08:50,52,2,0.8,1.0,1.043,1178.73965,600.4259666666667,0.0,0.0,578.3136833333333,0.0,0.0,6942.045208554694,6299.474449295435
2025-01-27,08:50-09:00,53,2,0.8,1.0,1.036,1175.1583333333333,648.8562499999999,0.0,0.0,526.3020833333334,0.0,0.0,6299.474449295435,5714.694356702843
2025-01-27,09:00-09:10,54,2,0.8,1.0,1.0147,1185.6162166666666,685.4176,0.0,0.0,500.19861666666657,0.0,0.0,5714.694356702843,5158.918115962102
2025-01-27,09:10-09:20,55,2,0.8,1.0,0.9922,1198.7638499999998,742.3545666666666,0.0,0.0,456.4092833333332,0.0,0.0,5158.918115962102,4651.796690036176
2025-01-27,09:20-09:30,56,2,0.8,1.0,0.97,1201.1633333333332,810.1499999999999,0.0,0.0,391.0133333333333,0.0,0.0,4651.796690036176,4217.337430776917
2025-01-27,09:30-09:40,57,2,0.8,1.0,0.9422,1188.1483333333333,848.8315833333332,494.61787712360945,155.30112712360938,0.0,0.0,0.0,4217.337430776917,4357.108445188166
2025-01-27,09:40-09:50,58,2,0.8,1.0,0.9569,1173.2714999999998,893.5954833333333,461.81891959656843,182.14290292990188,0.0,0.0,0.0,4357.108445188166,4521.037057825078
2025-01-27,09:50-10:00,59,2,0.8,1.0,0.9977,1170.5433333333333,943.975,0.0,0.0,226.56833333333327,0.0,0.0,4521.037057825078,4269.294465232485
2025-01-27,10:00-10:10,60,2,0.8,1.0,0.9919,1184.9336166666667,967.4184,0.0,0.0,217.51521666666667,0.0,0.0,4269.294465232485,4027.610891158411
2025-01-27,10:10-10:20,61,2,0.8,1.0,0.9588,1201.4741166666665,1018.47605,268.70328528466393,85.70521861799739,0.0,0.0,0.0,4027.610891158411,4104.745587914609
2025-01-27,10:20-10:30,62,2,0.8,1.0,0.9549,1200.7183333333332,1070.13125,318.45846110516254,187.8713777718292,0.0,0.0,0.0,4104.745587914609,4273.829827909255
2025-01-27,10:30-10:40,63,2,0.8,1.0,0.9839,1171.4464166666667,1034.3669833333333,0.0,0.0,137.07943333333333,0.0,0.0,4273.829827909255,4121.519346427774
2025-01-27,10:40-10:50,64,2,0.8,1.0,0.799,1133.5344166666666,991.63445,312.4939978978159,170.5940312311493,0.0,0.0,0.0,4121.519346427774,4275.053974535808
2025-01-27,10:50-11:00,65,2,0.8,1.0,0.5025,1115.4666666666667,990.1499999999999,1105.9756720233029,833.3333333333333,0.0,0.0,147.3256720233028,4275.053974535808,5025.053974535808
2025-01-27,11:00-11:10,66,2,0.8,1.0,0.4662,1135.2703166666665,1005.2475999999999,1099.853440833274,833.3333333333333,0.0,0.0,136.49739083327404,5025.053974535808,5775.053974535808
2025-01-27,11:10-11:20,67,2,0.8,1.0,0.5007,1165.7362666666666,1022.8676333333333,1094.0309823320995,833.3333333333333,0.0,0.0,117.82901566543296,5775.053974535808,6525.053974535808
2025-01-27,11:20-11:30,68,2,0.8,1.0,0.4827,1167.1983333333333,1036.05,1092.9137490682372,833.3333333333333,0.0,0.0,128.4320824015706,6525.053974535808,7275.053974535808
2025-01-27,11:30-11:40,69,2,0.8,1.0,0.4785,1118.3945333333331,1047.8580166666666,1082.0730508715849,833.3333333333333,0.0,0.0,178.20320087158507,7275.053974535808,8025.053974535808
2025-01-27,11:40-11:50,70,2,0.8,1.0,0.4662,1074.1522499999999,1084.7816666666665,1051.335411470675,833.3333333333333,0.0,0.0,228.6314948040083,8025.053974535808,8775.053974535807
2025-01-27,11:50-12:00,71,2,0.8,1.0,0.4432,1060.9616666666666,1129.21875,1018.2478465974348,833.3333333333333,0.0,0.0,253.17159659743493,8775.053974535807,9525.053974535807
2025-01-27,12:00-12:10,72,2,0.8,1.0,0.4411,1057.7001,1128.1218999999999,1028.727301032403,833.3333333333333,0.0,0.0,265.8157676990695,9525.053974535807,10275.053974535807
2025-01-27,12:10-12:20,73,2,0.8,1.0,0.4551,1043.5985166666665,1086.7053333333333,1047.9382963215344,583.2733616268807,0.0,0.0,507.7717513613205,10275.053974535807,10800.0
2025-01-27,12:20-12:30,74,2,0.8,1.0,0.4463,1028.4583333333333,1034.5375,1045.2302741519081,0.0,0.0,0.0,1051.3094408185748,10800.0,10800.0
2025-01-27,12:30-12:40,75,2,0.8,1.0,0.4113,1042.7972499999998,998.2097999999999,1039.3193445220747,0.0,0.0,0.0,994.7318945220748,10800.0,10800.0
2025-01-27,12:40-12:50,76,2,0.8,1.0,0.5682,1079.6082833333332,957.6549499999999,1064.4589941755771,0.0,0.0,0.0,942.5056608422437,10800.0,10800.0
2025-01-27,12:50-13:00,77,2,0.8,1.0,0.8279,1109.8049999999998,931.3562499999999,278.31399328459713,0.0,0.0,0.0,99.86524328459723,10800.0,10800.0
2025-01-27,13:00-13:10,78,2,0.8,1.0,0.8636,1103.42745,957.4716666666666,292.1630132592139,0.0,0.0,0.0,146.2072299258806,10800.0,10800.0
2025-01-27,13:10-13:20,79,2,0.8,1.0,0.8416,1076.7651166666665,956.1175,308.56701924662536,0.0,0.0,0.0,187.91940257995884,10800.0,10800.0
2025-01-27,13:20-13:30,80,2,0.8,1.0,0.8618,1063.8833333333332,920.31875,335.75188905182654,0.0,0.0,0.0,192.18730571849335,10800.0,10800.0
2025-01-27,13:30-13:40,81,2,0.8,1.0,0.8623,1088.0294,917.5850666666666,333.9874318345468,0.0,0.0,0.0,163.54309850121354,10800.0,10800.0
2025-01-27,13:40-13:50,82,2,0.8,1.0,0.9026,1106.8606166666666,904.0937666666666,363.15733196749943,0.0,0.0,0.0,160.39048196749945,10800.0,10800.0
2025-01-27,13:50-14:00,83,2,0.8,1.0,0.9754,1106.895,866.6062499999999,0.0,0.0,240.28875000000005,0.0,0.0,10800.0,10533.0125
2025-01-27,14:00-14:10,84,2,0.8,1.0,1.0002,1112.29205,837.03405,0.0,0.0,275.25800000000004,0.0,0.0,10533.0125,10227.17027777778
2025-01-27,14:10-14:20,85,2,0.8,1.0,0.9978,1116.5392166666666,791.7592333333333,0.0,0.0,324.77998333333323,0.0,0.0,10227.17027777778,9866.30362962963
2025-01-27,14:20-14:30,86,2,0.8,1.0,1.0271,1106.3716666666664,739.59375,0.0,0.0,366.77791666666644,0.0,0.0,9866.30362962963,9458.772611111111
2025-01-27,14:30-14:40,87,2,0.8,1.0,1.0906,1082.5671166666666,715.2518499999999,0.0,0.0,367.31526666666673,0.0,0.0,9458.772611111111,9050.644537037037
2025-01-27,14:40-14:50,88,2,0.8,1.0,0.9376,1092.4181333333331,671.8901,0.08945324108616023,0.0,420.438580092247,0.0,0.0,9050.644537037037,8583.490559156762
2025-01-27,14:50-15:00,89,2,0.8,1.0,0.6694,1103.8233333333333,603.18125,1413.8267060578455,833.3333333333333,0.0,0.0,79.85128939117897,8583.490559156762,9333.490559156762
2025-01-27,15:00-15:10,90,2,0.8,1.0,0.66,1042.4773333333333,554.1298666666667,1450.8698432631008,833.3333333333333,0.0,0.0,129.18904326310098,9333.490559156762,10083.490559156762
2025-01-27,15:10-15:20,91,2,0.8,1.0,0.7217,1023.0917166666666,528.7180999999999,1478.178700004177,796.1216009369309,0.0,0.0,187.68348240057946,10083.490559156762,10800.0
2025-01-27,15:20-15:30,92,2,0.8,1.0,0.7308,1067.69,504.925,1525.043467673097,0.0,0.0,0.0,962.2784676730969,10800.0,10800.0
2025-01-27,15:30-15:40,93,2,0.8,1.0,0.7534,1084.7068166666666,456.07213333333334,1545.3316979837632,0.0,0.0,0.0,916.69701465043,10800.0,10800.0
2025-01-27,15:40-15:50,94,2,0.8,1.0,0.7823,1090.2867166666665,396.61148333333335,782.1116115061584,0.0,0.0,0.0,88.43637817282524,10800.0,10800.0
2025-01-27,15:50-16:00,95,2,0.8,1.0,0.8055,1090.2933333333333,339.39374999999995,818.1171552709555,0.0,0.0,0.0,67.21757193762221,10800.0,10800.0
2025-01-27,16:00-16:10,96,2,0.8,1.0,0.8271,1063.4437833333332,285.1558333333333,878.0736026323033,0.0,0.0,0.0,99.78565263230337,10800.0,10800.0
2025-01-27,16:10-16:20,97,2,0.8,1.0,0.8519,1034.14185,234.33195,942.1653789475788,0.0,0.0,0.0,142.35547894757883,10800.0,10800.0
2025-01-27,16:20-16:30,98,2,0.8,1.0,0.8791,1021.4216666666666,186.375,986.7734985383566,0.0,0.0,0.0,151.72683187169002,10800.0,10800.0
2025-01-27,16:30-16:40,99,2,0.8,1.0,0.9024,1023.7234166666667,139.47109999999998,1027.033825655284,0.0,0.0,0.0,142.78150898861736,10800.0,10800.0
2025-01-27,16:40-16:50,100,2,0.8,1.0,0.9163,1026.2757666666666,91.15028333333333,1067.5804824884017,0.0,0.0,0.0,132.45499915506844,10800.0,10800.0
2025-01-27,16:50-17:00,101,2,0.8,1.0,0.9264,1017.9183333333333,44.668749999999996,1101.1060280149193,0.0,0.0,0.0,127.85644468158603,10800.0,10800.0
2025-01-27,17:00-17:10,102,2,0.8,1.0,0.9462,1001.4264,9.640916666666666,1121.586010594156,0.0,0.0,0.0,129.80052726082272,10800.0,10800.0
2025-01-27,17:10-17:20,103,2,0.8,1.0,0.9742,1007.3272166666667,0.0,1116.0720753982464,0.0,0.0,0.0,108.74485873157971,10800.0,10800.0
2025-01-27,17:20-17:30,104,2,0.8,1.0,0.9862,1048.165,0.0,1126.591930599462,0.0,0.0,0.0,78.42693059946214,10800.0,10800.0
2025-01-27,17:30-17:40,105,2,0.8,1.0,0.976,1080.8762,0.5733999999999999,1151.1860755518887,0.0,0.0,0.0,70.8832755518888,10800.0,10800.0
2025-01-27,17:40-17:50,106,2,0.8,1.0,1.0742,951.0957,0.0,1016.4002535209934,0.0,0.0,0.0,65.30455352099341,10800.0,10800.0
2025-01-27,17:50-18:00,107,2,0.8,1.0,1.2313,744.0116666666665,0.0,779.4200865892994,0.0,0.0,0.0,35.4084199226329,10800.0,10800.0
2025-01-27,18:00-18:10,108,2,0.8,1.0,1.2561,712.9986,0.041166666666666664,760.6970354277622,0.0,0.0,0.0,47.73960209442885,10800.0,10800.0
2025-01-27,18:10-18:20,109,2,0.8,1.0,1.2447,722.8973833333332,0.0,777.4924652750307,0.0,0.0,0.0,54.59508194169746,10800.0,10800.0
2025-01-27,18:20-18:30,110,2,0.8,1.0,1.2545,700.9966666666666,0.0,768.0812619448802,0.0,0.0,0.0,67.08459527821367,10800.0,10800.0
2025-01-27,18:30-18:40,111,2,0.8,1.0,1.2522,709.9236999999999,0.00295,776.7635836046909,0.0,0.0,0.0,66.84283360469101,10800.0,10800.0
2025-01-27,18:40-18:50,112,2,0.8,1.0,1.2881,706.7780166666666,0.0,783.1518453418734,0.0,0.0,0.0,76.37382867520671,10800.0,10800.0
2025-01-27,18:50-19:00,113,2,0.8,1.0,1.3466,692.9116666666666,0.0,0.0,0.0,692.9116666666666,0.0,0.0,10800.0,10030.098148148149
2025-01-27,19:00-19:10,114,2,0.8,1.0,1.3523,717.9855666666667,0.00021666666666666666,0.0,0.0,717.98535,0.0,0.0,10030.098148148149,9232.336648148148
2025-01-27,19:10-19:20,115,2,0.8,1.0,1.3445,737.7151166666665,0.0,0.0,0.0,737.7151166666665,0.0,0.0,9232.336648148148,8412.653185185185
2025-01-27,19:20-19:30,116,2,0.8,1.0,1.3483,740.405,0.0,0.0,0.0,740.405,0.0,0.0,8412.653185185185,7589.980962962963
2025-01-27,19:30-19:40,117,2,0.8,1.0,1.349,754.7615833333332,0.0,0.0,0.0,754.7615833333332,0.0,0.0,7589.980962962963,6751.356981481481
2025-01-27,19:40-19:50,118,2,0.8,1.0,1.3473,746.2927666666666,0.0,0.0,0.0,746.2927666666666,0.0,0.0,6751.356981481481,5922.142796296296
2025-01-27,19:50-20:00,119,2,0.8,1.0,1.3482,725.0783333333334,0.0,0.0,0.0,725.0783333333334,0.0,0.0,5922.142796296296,5116.500203703704
2025-01-27,20:00-20:10,120,2,0.8,1.0,1.3513,737.4513333333332,0.0,0.0,0.0,737.4513333333332,0.0,0.0,5116.500203703704,4297.109833333334
2025-01-27,20:10-20:20,121,2,0.8,1.0,1.34,733.8559166666666,0.0,30.257864045899282,0.0,703.5980526207674,0.0,0.0,4297.109833333334,3515.334219310259
2025-01-27,20:20-20:30,122,2,0.8,1.0,1.3489,710.2433333333333,0.0,0.0,0.0,710.2433333333333,0.0,0.0,3515.334219310259,2726.1749600509997
2025-01-27,20:30-20:40,123,2,0.8,1.0,1.3952,714.1823166666666,0.0,0.0,0.0,714.1823166666666,0.0,0.0,2726.1749600509997,1932.6390526435925
2025-01-27,20:40-20:50,124,2,0.8,1.0,1.2226,720.7088333333332,0.0,800.7000547394372,79.99122140610393,0.0,0.0,0.0,1932.6390526435925,2004.6311519090862
2025-01-27,20:50-21:00,125,2,0.8,1.0,0.9332,722.27,0.0,801.4403512647849,79.17035126478493,0.0,0.0,0.0,2004.6311519090862,2075.8844680473926
2025-01-27,21:00-21:10,126,2,0.8,1.0,0.9068,737.5014666666666,0.0,821.5706841533463,84.06921748667969,0.0,0.0,0.0,2075.8844680473926,2151.5467637854044
2025-01-27,21:10-21:20,127,2,0.8,1.0,0.9371,746.1933333333333,0.0,815.0824484171791,68.88911508384581,0.0,0.0,0.0,2151.5467637854044,2213.546967360866
2025-01-27,21:20-21:30,128,2,0.8,1.0,0.9371,755.8199999999999,0.0,800.7421458955191,44.92214589551918,0.0,0.0,0.0,2213.546967360866,2253.976898666833
2025-01-27,21:30-21:40,129,2,0.8,1.0,0.9871,778.4101333333333,0.0,826.9647683328519,48.55463499951861,0.0,0.0,0.0,2253.976898666833,2297.6760701663998
2025-01-27,21:40-21:50,130,2,0.8,1.0,0.7764,701.5676666666666,0.0,754.3918162797976,52.824149613131,0.0,0.0,0.0,2297.6760701663998,2345.2178048182177
2025-01-27,21:50-22:00,131,2,0.8,1.0,0.4209,575.5966666666666,0.0,1452.4272534442118,833.3333333333333,0.0,0.0,43.49725344421199,2345.2178048182177,3095.2178048182177
2025-01-27,22:00-22:10,132,2,0.8,1.0,0.3859,573.8971333333333,0.0,1443.4785697268912,833.3333333333333,0.0,0.0,36.24810306022471,3095.2178048182177,3845.2178048182177
2025-01-27,22:10-22:20,133,2,0.8,1.0,0.4368,590.92855,0.0,630.082745389614,39.154195389614074,0.0,0.0,0.0,3845.2178048182177,3880.45658066887
2025-01-27,22:20-22:30,134,2,0.8,1.0,0.4198,575.8199999999999,0.0,1456.200414994704,833.3333333333333,0.0,0.0,47.04708166137084,3880.45658066887,4630.45658066887
2025-01-27,22:30-22:40,135,2,0.8,1.0,0.4186,581.4008833333332,0.0,1460.8713079041895,833.3333333333333,0.0,0.0,46.13709123752301,4630.45658066887,5380.45658066887
2025-01-27,22:40-22:50,136,2,0.8,1.0,0.4241,572.0588166666666,0.0,635.5761268967642,63.517310230097564,0.0,0.0,0.0,5380.45658066887,5437.622159875958
2025-01-27,22:50-23:00,137,2,0.8,1.0,0.4237,554.9516666666666,0.0,1468.489810974544,833.3333333333333,0.0,0.0,80.20481097454422,5437.622159875958,6187.622159875958
2025-01-27,23:00-23:10,138,2,0.8,1.0,0.4248,580.0948166666667,0.0,637.4144237009913,57.31960703432458,0.0,0.0,0.0,6187.622159875958,6239.20980620685
2025-01-27,23:10-23:20,139,2,0.8,1.0,0.424,606.0341166666666,0.0,661.6019627148494,55.56784604818279,0.0,0.0,0.0,6239.20980620685,6289.220867650214
2025-01-27,23:20-23:30,140,2,0.8,1.0,0.422,617.4449999999999,0.0,1509.2936970746266,833.3333333333333,0.0,0.0,58.51536374129341,6289.220867650214,7039.220867650214
2025-01-27,23:30-23:40,141,2,0.8,1.0,0.424,632.4230833333334,0.0,992.769803720319,360.3467203869857,0.0,0.0,0.0,7039.220867650214,7363.532915998501
2025-01-27,23:40-23:50,142,2,0.8,1.0,0.4271,607.8704,0.0,652.5863998503892,44.71599985038915,0.0,0.0,0.0,7363.532915998501,7403.777315863851
2025-01-27,23:50-24:00,143,2,0.8,1.0,0.4276,576.4449999999999,0.0,636.4255792384879,59.98057923848796,0.0,0.0,0.0,7403.777315863851,7457.759837178491
2025-01-28,00:00-00:10,0,2,0.8,1.0,0.4248,615.9667999999999,0.0,1488.4267382217627,833.3333333333333,0.0,0.0,39.12660488842948,7457.759837178491,8207.759837178492
2025-01-28,00:10-00:20,1,2,0.8,1.0,0.4245,624.3405666666666,0.0,1491.7869697096921,833.3333333333333,0.0,0.0,34.11306970969224,8207.759837178492,8957.759837178492
2025-01-28,00:20-00:30,2,2,0.8,1.0,0.4269,586.3566666666666,0.0,1496.8056651670868,833.3333333333333,0.0,0.0,77.11566516708695,8957.759837178492,9707.759837178492
2025-01-28,00:30-00:40,3,2,0.8,1.0,0.4272,592.1088833333333,0.0,661.5025050850445,69.39362175171118,0.0,0.0,0.0,9707.759837178492,9770.214096755031
2025-01-28,00:40-00:50,4,2,0.8,1.0,0.4271,622.3701666666666,0.0,1049.066458010976,426.69629134430943,0.0,0.0,0.0,9770.214096755031,10154.24075896491
2025-01-28,00:50-01:00,5,2,0.8,1.0,0.4285,650.7316666666666,0.0,684.4198868590211,33.68822019235449,0.0,0.0,0.0,10154.24075896491,10184.560157138028
2025-01-28,01:00-01:10,6,2,0.8,1.0,0.4311,670.9591833333333,0.0,697.3391462007095,26.379962867376207,0.0,0.0,0.0,10184.560157138028,10208.302123718668
2025-01-28,01:10-01:20,7,2,0.8,1.0,0.4302,671.6891666666667,0.0,703.273198065152,31.58403139848531,0.0,0.0,0.0,10208.302123718668,10236.727751977305
2025-01-28,01:20-01:30,8,2,0.8,1.0,0.4279,653.8249999999999,0.0,703.3881764995837,49.56317649958373,0.0,0.0,0.0,10236.727751977305,10281.33461082693
2025-01-28,01:30-01:40,9,2,0.8,1.0,0.4312,637.4048166666666,0.0,708.1452038880656,70.74038722139892,0.0,0.0,0.0,10281.33461082693,10345.00095932619
2025-01-28,01:40-01:50,10,2,0.8,1.0,0.4333,660.1808666666666,0.0,710.5047873740781,50.3239207074115,0.0,0.0,0.0,10345.00095932619,10390.292487962859
2025-01-28,01:50-02:00,11,2,0.8,1.0,0.4311,680.5116666666667,0.0,714.2142425496719,33.70257588300524,0.0,0.0,0.0,10390.292487962859,10420.624806257563
2025-01-28,02:00-02:10,12,2,0.8,1.0,0.4293,625.2820166666667,0.0,709.7749570768781,84.49294041021142,0.0,0.0,0.0,10420.624806257563,10496.668452626753
2025-01-28,02:10-02:20,13,2,0.8,1.0,0.4324,622.5362,0.0,709.1308655966853,86.59466559668533,0.0,0.0,0.0,10496.668452626753,10574.603651663769
2025-01-28,02:20-02:30,14,2,0.8,1.0,0.4367,677.9783333333332,0.0,708.876035006828,30.897701673494794,0.0,0.0,0.0,10574.603651663769,10602.411583169915
2025-01-28,02:30-02:40,15,2,0.8,1.0,0.4348,672.3389,0.0,712.6371225618517,40.29822256185173,0.0,0.0,0.0,10602.411583169915,10638.679983475582
2025-01-28,02:40-02:50,16,2,0.8,1.0,0.4335,675.8074166666667,0.0,717.3785111578493,41.571094491182635,0.0,0.0,0.0,10638.679983475582,10676.093968517647
2025-01-28,02:50-03:00,17,2,0.8,1.0,0.4357,697.6233333333332,0.0,715.5094828087371,17.88614947540384,0.0,0.0,0.0,10676.093968517647,10692.191503045511
2025-01-28,03:00-03:10,18,2,0.8,1.0,0.4374,672.5245666666666,0.0,712.5469349120654,40.02236824539875,0.0,0.0,0.0,10692.191503045511,10728.21163446637
2025-01-28,03:10-03:20,19,2,0.8,1.0,0.4371,673.5268666666666,0.0,727.9278584992837,54.40099183261714,0.0,0.0,0.0,10728.21163446637,10777.172527115725
2025-01-28,03:20-03:30,20,2,0.8,1.0,0.4356,704.6949999999999,0.0,742.678871041149,25.363858760305853,0.0,0.0,12.620012280843234,10777.172527115725,10800.0
